,date,discount_ratio,discount_value,discount_volume,full_discount_value,full_preminum_value,full_value,preminum_ratio,preminum_value,preminum_volume,ratio,row_volume,value
176,2009-06-12,-1042.73540151,0.257092623336,0.0,0.0,0.0,0.0,-46.2565694332,0.823324406993,0.0,-534.831214324,0.0,-0.0753045405023
177,2009-06-19,-1178.92971485,-2.61420664352,0.0,0.0,0.0,0.0,-180.596975059,-2.16325765562,0.0,-589.735890425,0.0,-1.93089006252
178,2009-06-26,-1075.24244282,0.100528467939,0.0,0.0,0.0,0.0,-60.4718748805,2.09728581063,0.0,-669.656784812,0.0,0.928886942121
179,2009-07-10,-1016.50906244,-0.29078048578,0.0,0.0,0.0,0.0,-145.800160606,-1.13816670758,0.0,-657.006185622,0.0,-0.506739209801
180,2009-07-17,-997.667498781,3.92486450378,0.0,0.0,0.0,0.0,105.853387634,5.39712391268,0.0,-506.233851251,0.0,4.25790160009
181,2009-07-24,-957.910187631,1.86129174886,0.0,0.0,0.0,0.0,109.935248887,2.87760708268,0.0,-504.474088523,0.0,2.17431725583
182,2009-07-31,-887.258373572,1.41332878249,0.0,0.0,0.0,0.0,137.652557386,2.50796492906,0.0,-488.23609571,0.0,1.72350317099
183,2009-08-07,-785.020438672,2.02144058893,0.0,0.0,0.0,0.0,272.391471768,1.95594277557,0.0,-403.721526767,0.0,1.9129369998
184,2009-08-14,-985.853683642,-0.925583618968,0.0,0.0,0.0,0.0,196.080267825,-0.563961103032,0.0,-492.03951851,0.0,-0.739248696974
185,2009-08-21,-905.315664576,0.14189749567,0.0,0.0,0.0,0.0,152.278720109,0.456360078993,0.0,-481.005998584,0.0,0.378228344367
186,2009-08-28,-881.920988357,0.325970445893,0.0,0.0,0.0,0.0,166.45787924,1.0506689533,0.0,-481.438190539,0.0,0.523018061876
187,2009-09-04,-861.491898716,0.272056984818,0.0,0.0,0.0,0.0,207.109995652,0.653719463204,0.0,-450.407342587,0.0,0.374872545799
188,2009-09-11,-783.449533562,2.27864297372,0.0,0.0,0.0,0.0,216.777942349,1.26464288299,0.0,-396.807123485,0.0,1.84371628126
189,2009-09-18,-692.990491399,2.35330142139,0.0,0.0,0.0,0.0,355.932740344,3.72852506447,0.0,-285.088375573,0.0,2.53955011307
190,2009-09-25,-621.033287335,-2.58083014416,0.0,0.0,0.0,0.0,316.545116907,-1.17564901104,0.0,-133.248904167,0.0,-1.54016175573
191,2009-10-02,-695.454545455,-1.5031395571,0.0,0.0,0.0,0.0,260.413260801,-1.29359092553,0.0,-207.722201633,0.0,-1.27750012483
192,2009-10-09,-656.063881428,3.09301510439,0.0,0.0,0.0,0.0,310.197945793,2.52326696054,0.0,-168.509284226,0.0,2.49196098248
193,2009-10-16,-706.119456688,0.193814967612,0.0,0.0,0.0,0.0,276.719402899,0.254615345221,0.0,-228.433885829,0.0,0.203687647791
194,2009-10-23,-680.589552459,0.160953480979,0.0,0.0,0.0,0.0,255.875109009,0.476383736165,0.0,-197.136905599,0.0,0.289918568308
195,2009-10-30,-976.777384332,-5.08907624614,0.0,0.0,0.0,0.0,-77.3462099342,-4.2614886705,0.0,-511.045354053,0.0,-4.60110848247
196,2009-11-06,-780.652307512,3.59626664885,0.0,0.0,0.0,0.0,186.525935851,3.69449150016,0.0,-306.289376494,0.0,3.16347181008
197,2009-11-13,-762.063200026,1.44199761265,0.0,0.0,0.0,0.0,163.067731262,0.864010125986,0.0,-323.179000907,0.0,0.891763279552
198,2009-11-20,-880.871822339,0.272345723322,0.0,0.0,0.0,0.0,130.027750296,-0.311255619318,0.0,-282.673192675,0.0,0.198840853672
199,2009-11-27,-656.191530224,1.26670279477,0.0,0.0,0.0,0.0,290.99395952,1.56549848125,0.0,-178.212163423,0.0,1.43407709038
200,2009-12-04,-638.125905185,0.306814085098,0.0,0.0,0.0,0.0,265.734447912,0.361615772727,0.0,-196.189952844,0.0,0.310582816847
201,2009-12-11,-648.645014407,0.271445751252,0.0,0.0,0.0,0.0,315.755550434,0.799909773069,0.0,-131.9192087,0.0,0.514880703909
202,2009-12-18,-504.828821532,1.03174177857,0.0,0.0,0.0,0.0,413.424378203,0.351547677211,0.0,-60.2062593449,0.0,0.779302603316
203,2009-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,2010-01-08,-701.254235479,2.38690057731,0.0,0.0,0.0,0.0,215.721020636,0.452682090322,0.0,-357.104243045,0.0,1.76000070275
205,2010-01-15,-739.200384106,-0.752196299858,0.0,0.0,0.0,0.0,201.086488391,0.351547559278,0.0,-391.611148342,0.0,-0.393357743883
206,2010-01-22,-812.050586162,-1.88450024241,0.0,0.0,0.0,0.0,185.484206228,-1.2008239956,0.0,-380.379101457,0.0,-1.46245295599
207,2010-01-29,-885.854668141,-1.96726719692,0.0,0.0,0.0,0.0,165.526383338,-0.929685447598,0.0,-436.086253794,0.0,-1.42430011336
208,2010-02-05,-1036.90947604,-2.21231013373,0.0,0.0,0.0,0.0,143.328275164,-0.849957043166,0.0,-511.271073967,0.0,-1.36689273408
209,2010-02-12,-918.561551585,1.64248380581,0.0,0.0,0.0,0.0,299.414445122,1.38626329303,0.0,-368.917097016,0.0,1.45126362063
210,2010-02-19,-837.701087445,2.1660721564,0.0,0.0,0.0,0.0,309.266172244,1.25970406705,0.0,-297.208183861,0.0,1.82604127037
211,2010-02-26,-709.996871823,0.355548581368,0.0,0.0,0.0,0.0,447.392673691,1.6772581405,0.0,-227.252992733,0.0,1.03358157565
212,2010-03-05,-662.798476234,2.04935946032,0.0,0.0,0.0,0.0,461.046454951,1.58844535803,0.0,-185.111496564,0.0,1.89813952214
213,2010-03-12,-630.293755641,0.111618691055,0.0,0.0,0.0,0.0,441.011993101,0.122188578894,0.0,-201.183690096,0.0,0.267807692342
214,2010-03-19,-515.090422128,-0.0151886101523,0.0,0.0,0.0,0.0,462.911520373,0.0601329008402,0.0,-170.628697726,0.0,0.0608663641934
215,2010-03-26,-510.85100658,0.222541256521,0.0,0.0,0.0,0.0,535.617318316,0.92569673763,0.0,-131.004433903,0.0,0.239384174419
216,2010-04-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,2010-04-09,-627.181270015,1.12529087371,0.0,0.0,0.0,0.0,408.508404308,-0.119107486191,0.0,-189.614290913,0.0,0.893442532497
218,2010-04-16,-674.519677124,-0.149651765679,0.0,0.0,0.0,0.0,381.769858467,-0.190892601097,0.0,-213.863020714,0.0,-0.16931020178
219,2010-04-23,-632.395848733,1.0241153344,0.0,0.0,0.0,0.0,452.42094645,1.01777537681,0.0,-159.486260293,0.0,0.943859616434
220,2010-04-30,-613.782815186,-0.629755216332,0.0,0.0,0.0,0.0,398.922251177,-0.870809064412,0.0,-150.448376707,0.0,-0.782732390295
221,2010-05-07,-959.463093172,-8.20680789091,0.0,0.0,0.0,0.0,-21.4324930535,-8.57807112597,0.0,-511.802671123,0.0,-8.04636043304
222,2010-05-14,-749.31566488,3.14433286241,0.0,0.0,0.0,0.0,299.170694814,4.80529466335,0.0,-275.351949435,0.0,3.86524838534
223,2010-05-21,-1071.41841136,-6.09489081201,0.0,0.0,0.0,0.0,-150.927248198,-7.87113280938,0.0,-633.462487028,0.0,-6.75112240628
224,2010-05-28,-819.114696046,3.09333184453,0.0,0.0,0.0,0.0,135.542875908,2.81881349877,0.0,-395.629034649,0.0,2.89389339899
225,2010-06-04,-853.397538791,-1.08322570412,0.0,0.0,0.0,0.0,49.5236977026,-1.45150728336,0.0,-434.245225806,0.0,-1.14336562258
226,2010-06-11,-694.09462293,1.65079099137,0.0,0.0,0.0,0.0,198.051002635,1.5419947496,0.0,-361.759949327,0.0,1.5080685837
227,2010-06-18,-761.351252111,1.7172143036,0.0,0.0,0.0,0.0,288.757550737,2.63209458139,0.0,-363.53822643,0.0,1.91765622829
228,2010-06-25,-758.761661458,-1.40033271559,0.0,0.0,0.0,0.0,302.195111511,-0.355450721266,0.0,-380.338186809,0.0,-1.04488180188
229,2010-07-02,-850.964735933,-3.02114341384,0.0,0.0,0.0,0.0,303.733522702,-1.08926945008,0.0,-442.410748398,0.0,-2.28042403536
230,2010-07-09,-751.351819757,3.64505245383,0.0,0.0,0.0,0.0,325.165756224,2.65753725355,0.0,-361.417696085,0.0,3.21465113528
231,2010-07-16,-789.093857543,0.0874879206305,0.0,0.0,0.0,0.0,301.142406216,-0.00716795798787,0.0,-364.584766028,0.0,0.0843826768452
232,2010-07-23,-707.331631751,2.55181590588,0.0,0.0,0.0,0.0,361.003744185,1.74537722115,0.0,-276.287727639,0.0,2.35381502108
233,2010-07-30,-655.398395131,0.906224502859,0.0,0.0,0.0,0.0,378.281076181,0.77214881935,0.0,-265.90100607,0.0,0.879210346109
234,2010-08-06,-636.522347435,1.73646192043,0.0,0.0,0.0,0.0,329.231327838,1.24336941232,0.0,-229.664784707,0.0,1.59457810068
235,2010-08-13,-567.265236823,-0.734524269034,0.0,0.0,0.0,0.0,405.256838967,-0.993063376526,0.0,-187.671463542,0.0,-0.959311201414
236,2010-08-20,-525.020506575,-0.267407198663,0.0,0.0,0.0,0.0,391.21289643,-0.184460093472,0.0,-161.198794414,0.0,-0.0103052717733
237,2010-08-27,-558.072707832,-0.520200651508,0.0,0.0,0.0,0.0,364.492828892,-0.317805258945,0.0,-201.109224434,0.0,-0.523447264856
238,2010-09-03,-534.371686789,1.47658566982,0.0,0.0,0.0,0.0,432.37460343,1.74917649382,0.0,-181.501181531,0.0,1.5525093437
239,2010-09-10,-493.990636188,0.729608249998,0.0,0.0,0.0,0.0,492.980249189,0.844163097944,0.0,-110.755614043,0.0,0.986495074585
240,2010-09-17,-554.27244582,-0.49018124407,0.0,0.0,0.0,0.0,353.444712226,-1.09101654636,0.0,-204.940402337,0.0,-0.578179357624
241,2010-09-24,-580.862639166,0.902492812378,0.0,0.0,0.0,0.0,386.316556935,1.27324332253,0.0,-216.352065355,0.0,0.742044700539
242,2010-10-01,-550.541569013,0.866391975691,0.0,0.0,0.0,0.0,379.969286122,1.20033829996,0.0,-204.291442913,0.0,0.918208269633
243,2010-10-08,-563.970654148,0.632361152999,0.0,0.0,0.0,0.0,259.089088663,-0.010683147081,0.0,-264.916005632,0.0,0.403805004118
244,2010-10-15,-643.767506672,-0.641548555326,0.0,0.0,0.0,0.0,251.528201051,0.20806367644,0.0,-320.42770908,0.0,-0.438905960849
245,2010-10-22,-643.553208119,-0.0583189639419,0.0,0.0,0.0,0.0,288.863015539,0.177715819081,0.0,-309.730102745,0.0,0.0203915492674
246,2010-10-29,-650.745822181,-0.0424672915982,0.0,0.0,0.0,0.0,288.382565314,0.471219826246,0.0,-326.075058204,0.0,0.099216299206
247,2010-11-05,-596.07581798,2.22214181615,0.0,0.0,0.0,0.0,331.651237715,1.31471395102,0.0,-257.467900908,0.0,1.93246997642
248,2010-11-12,-751.973545802,-3.11282081699,0.0,0.0,0.0,0.0,177.909179729,-3.02505221126,0.0,-424.572221215,0.0,-3.01386005575
249,2010-11-19,-795.454980169,0.262146689992,0.0,0.0,0.0,0.0,216.003572796,0.09560176404,0.0,-378.989000572,0.0,-0.163293674104
250,2010-11-26,-699.846631514,0.104733660241,0.0,0.0,0.0,0.0,279.815961115,0.0571073733902,0.0,-305.787455912,0.0,-0.13318867483
251,2010-12-03,-687.233540006,0.225071632893,0.0,0.0,0.0,0.0,247.64416762,0.205256569231,0.0,-362.244357391,0.0,0.260770959524
252,2010-12-10,-912.346458904,-2.24675549229,0.0,0.0,0.0,0.0,19.240241939,-2.38148132578,0.0,-574.94388758,0.0,-2.16881466581
253,2010-12-17,-1009.24276492,-2.0518092722,0.0,0.0,0.0,0.0,40.8243287196,0.615624704802,0.0,-559.287636956,0.0,-0.779149642035
254,2010-12-31,-801.40127853,2.26099178185,0.0,0.0,0.0,0.0,10.6251639744,0.473396126996,0.0,-466.277312305,0.0,1.48983398713
255,2011-01-07,-791.484162023,0.258863411836,0.0,0.0,0.0,0.0,105.781774481,1.03283504018,0.0,-463.120268921,0.0,0.366750216153
256,2011-01-14,-877.017692066,-0.138716801226,0.0,0.0,0.0,0.0,30.7026734855,-0.00586489039619,0.0,-535.068178084,0.0,-0.108969136407
257,2011-01-21,-880.541309156,-0.407850911711,0.0,0.0,0.0,0.0,51.8290274475,-0.0593297128753,0.0,-526.766248373,0.0,-0.224205988427
258,2011-01-28,-893.224429321,0.0384729086957,0.0,0.0,0.0,0.0,97.9306001381,0.768590215877,0.0,-508.115656317,0.0,0.395560012424
259,2011-02-04,-862.404915015,1.27032505047,0.0,0.0,0.0,0.0,128.415543155,1.08882802937,0.0,-489.121962316,0.0,0.975668332821
260,2011-02-11,-857.746559776,0.303756973055,0.0,0.0,0.0,0.0,148.961187681,0.289358215976,0.0,-470.646649227,0.0,0.233686499795
261,2011-02-18,-915.50193473,-0.244180789459,0.0,0.0,0.0,0.0,190.077924197,1.23260017963,0.0,-489.341724482,0.0,0.316214830247
262,2011-02-25,-947.054000148,-0.675598852936,0.0,0.0,0.0,0.0,140.734920449,-0.121018423476,0.0,-510.111817221,0.0,-0.448251675583
263,2011-03-04,-925.798617358,0.525199023087,0.0,0.0,0.0,0.0,84.0256630878,0.505574237228,0.0,-503.713462486,0.0,0.459338360441
264,2011-03-11,-894.136396957,-0.928137549236,0.0,0.0,0.0,0.0,220.892725795,-0.426792448871,0.0,-455.654042032,0.0,-0.663900084315
265,2011-03-18,-927.913926187,-1.58478628788,0.0,0.0,0.0,0.0,91.6290717914,-1.01329477463,0.0,-497.763400874,0.0,-1.24497747497
266,2011-03-25,-846.002327251,1.68408383366,0.0,0.0,0.0,0.0,232.901621447,1.65981978689,0.0,-431.399451542,0.0,1.58505276354
267,2011-04-01,-888.978529292,0.630124672991,0.0,0.0,0.0,0.0,2.79989630014,-0.233803440097,0.0,-528.38994952,0.0,0.271345044556
268,2011-04-08,-948.564367787,-0.0409314178019,0.0,0.0,0.0,0.0,9.35486319305,0.463404724317,0.0,-540.684075353,0.0,0.0992401195195
269,2011-04-15,-958.460260316,-0.469655138815,0.0,0.0,0.0,0.0,-35.4812459786,-0.310181665147,0.0,-568.550499108,0.0,-0.424767623399
270,2011-04-29,-970.093511978,1.72402359907,0.0,0.0,0.0,0.0,-33.3394166868,1.87250762391,0.0,-560.262015916,0.0,1.66665756129
271,2011-05-06,-951.661941274,-0.63900337679,0.0,0.0,0.0,0.0,105.969839991,0.295252708261,0.0,-513.735782695,0.0,-0.160168786904
272,2011-05-13,-855.187784846,0.592993853026,0.0,0.0,0.0,0.0,211.738260563,0.650781523685,0.0,-415.627079617,0.0,0.652983621521
273,2011-05-20,-838.383661134,-0.275131402424,0.0,0.0,0.0,0.0,147.459653317,0.110268476965,0.0,-410.395617464,0.0,-0.0998047770387
274,2011-05-27,-810.525222767,0.262464308922,0.0,0.0,0.0,0.0,282.020851905,0.961827020011,0.0,-376.393390772,0.0,0.50932052193
275,2011-06-03,-818.883210392,-0.272078718605,0.0,0.0,0.0,0.0,157.883337435,-0.819497990243,0.0,-386.073556762,0.0,-0.429478405118
276,2011-06-10,-794.714135047,-1.21352449446,0.0,0.0,0.0,0.0,114.219033595,-1.69159683857,0.0,-404.586733467,0.0,-1.46409386256
277,2011-06-17,-867.922297712,-1.64122246753,0.0,0.0,0.0,0.0,68.3821247543,-1.62358025244,0.0,-465.386571526,0.0,-1.6747768767
278,2011-06-24,-742.743329128,0.584780546914,0.0,0.0,0.0,0.0,197.101154345,1.44763036597,0.0,-351.980617654,0.0,0.952911156914
279,2011-07-01,-746.701757752,2.34476178932,0.0,0.0,0.0,0.0,221.023081503,2.35774212276,0.0,-329.439056158,0.0,2.26829211332
280,2011-07-08,-770.825668139,0.0420413955823,0.0,0.0,0.0,0.0,262.113838722,0.321406292721,0.0,-336.64129184,0.0,0.130467222075
281,2011-07-15,-803.553422231,-1.15605829711,0.0,0.0,0.0,0.0,223.183374788,-1.26831675002,0.0,-376.534945183,0.0,-1.13023990368
282,2011-07-22,-814.181614088,0.533859275728,0.0,0.0,0.0,0.0,247.493705288,0.775644429464,0.0,-399.839910977,0.0,0.563288094393
283,2011-07-29,-1058.11216372,-3.56805150573,0.0,0.0,0.0,0.0,-136.3273803,-4.18386468669,0.0,-675.764975152,0.0,-3.87002278969
284,2011-08-05,-1137.93924485,-4.88900665455,0.0,0.0,0.0,0.0,-103.597804194,-3.39871870348,0.0,-735.79330054,0.0,-4.19232564033
285,2011-08-12,-1045.20579667,-0.652730155423,0.0,0.0,0.0,0.0,66.5079175143,-0.974092334146,0.0,-597.449829921,0.0,-0.78602429562
286,2011-08-19,-1047.3786132,-2.22753947673,0.0,0.0,0.0,0.0,-21.3143474261,-2.2867314013,0.0,-656.179866213,0.0,-2.16566944345
287,2011-08-26,-910.932523285,1.66039747799,0.0,0.0,0.0,0.0,159.942226267,2.92483356241,0.0,-512.10164262,0.0,2.04955412324
288,2011-09-02,-938.792912514,0.857251456877,0.0,0.0,0.0,0.0,115.709338475,0.626624912993,0.0,-529.923116804,0.0,0.883981335259
289,2011-09-09,-897.347943253,-1.09841894949,0.0,0.0,0.0,0.0,207.915923884,-0.848287227382,0.0,-497.863330003,0.0,-0.989681372806
290,2011-09-16,-940.766757531,0.793674917453,0.0,0.0,0.0,0.0,112.853025937,-0.428597680663,0.0,-526.467419481,0.0,0.281980458238
291,2011-09-23,-1052.04659406,-4.31444567789,0.0,0.0,0.0,0.0,52.2029388891,-5.17725995634,0.0,-605.619807539,0.0,-4.22499881381
292,2011-09-30,-1043.34158583,-1.12327849649,0.0,0.0,0.0,0.0,-5.5445136283,-0.583431821648,0.0,-654.202422169,0.0,-1.0897504451
293,2011-10-07,-1134.4955276,-0.657689770208,0.0,0.0,0.0,0.0,-144.262246746,-0.467786422376,0.0,-744.750980049,0.0,-0.757398995611
294,2011-10-14,-1073.88971958,3.19239909714,0.0,0.0,0.0,0.0,-23.2607426698,3.72867816365,0.0,-667.472619256,0.0,3.4769114373
295,2011-10-21,-1078.00125449,0.804766339335,0.0,0.0,0.0,0.0,-42.5913764122,1.21055950636,0.0,-641.598792957,0.0,0.955041966504
296,2011-10-28,-1020.26100249,2.38000528726,0.0,0.0,0.0,0.0,-58.3515260477,3.25990038454,0.0,-641.338793765,0.0,2.61652895263
297,2011-11-04,-1100.14030223,-1.4593305769,0.0,0.0,0.0,0.0,-61.9854273177,-1.07119647918,0.0,-674.589457235,0.0,-1.20203112197
298,2011-11-11,-1146.23169236,-0.539091504996,0.0,0.0,0.0,0.0,-52.3180100494,-0.40533458317,0.0,-695.345879754,0.0,-0.482926307216
299,2011-11-18,-1146.83641719,-1.47575809792,0.0,0.0,0.0,0.0,-143.546099291,-2.67916896661,0.0,-727.764949954,0.0,-1.75049493794
300,2011-11-25,-1096.43106151,-2.38736393778,0.0,0.0,0.0,0.0,-39.8058211533,-1.71533417395,0.0,-682.615079953,0.0,-2.13594810036
301,2011-12-02,-1081.50190853,3.0920094208,0.0,0.0,0.0,0.0,-7.66348744707,3.56700284942,0.0,-654.178442969,0.0,3.13353932769
302,2011-12-09,-1114.04274852,0.0859456541251,0.0,0.0,0.0,0.0,-13.6174928605,0.0665780451798,0.0,-654.649001091,0.0,0.219122324262
303,2011-12-16,-1173.39361219,-1.99516283829,0.0,0.0,0.0,0.0,-66.7032003507,-2.32167142183,0.0,-700.524848109,0.0,-2.0220155791
304,2011-12-23,-1082.74678825,1.76008301226,0.0,0.0,0.0,0.0,156.069205032,2.80570816566,0.0,-564.092495049,0.0,2.16354618244
305,2011-12-30,-1105.86321366,-0.184999959098,0.0,0.0,0.0,0.0,58.7506225815,-1.10492158484,0.0,-609.818898915,0.0,-0.60871185266
306,2012-01-06,-999.251057534,1.96862403132,0.0,0.0,0.0,0.0,103.11245492,1.68340289746,0.0,-509.174124137,0.0,1.82651046983
307,2012-01-13,-1027.05212617,0.231621738482,0.0,0.0,0.0,0.0,110.222580763,0.800637826413,0.0,-519.852098701,0.0,0.465587919694
308,2012-01-20,-975.821459388,1.23232686232,0.0,0.0,0.0,0.0,146.850607743,1.5948495955,0.0,-477.157299584,0.0,1.27112703765
309,2012-01-27,-899.320776115,2.06447883717,0.0,0.0,0.0,0.0,230.531413326,2.16846455013,0.0,-382.392131901,0.0,2.09161142137
310,2012-02-03,-864.557946532,0.920986397046,0.0,0.0,0.0,0.0,181.294113432,0.659072991365,0.0,-410.578250396,0.0,0.784843166885
311,2012-02-10,-818.144284422,0.286907619619,0.0,0.0,0.0,0.0,243.012857197,0.52332426149,0.0,-378.512624655,0.0,0.332285285582
312,2012-02-17,-843.430206005,-0.00963325833412,0.0,0.0,0.0,0.0,248.139969908,0.202880180973,0.0,-363.400107338,0.0,0.2065857018
313,2012-02-24,-803.696488867,0.851072573089,0.0,0.0,0.0,0.0,251.463734944,1.08802649719,0.0,-339.517729434,0.0,0.914908768686
314,2012-03-02,-811.7424507,0.0294163176049,0.0,0.0,0.0,0.0,250.709384725,0.369181310756,0.0,-355.382858427,0.0,0.156439709014
315,2012-03-09,-841.920968861,-0.482527552347,0.0,0.0,0.0,0.0,190.707085517,-0.606256139861,0.0,-374.439035958,0.0,-0.443888064715
316,2012-03-16,-914.920976849,-1.30450811495,0.0,0.0,0.0,0.0,79.9124457586,-1.35556915241,0.0,-499.550055541,0.0,-1.33228819907
317,2012-03-23,-933.573333963,-0.192425976198,0.0,0.0,0.0,0.0,119.13968766,0.387351564551,0.0,-473.669075523,0.0,-0.0341986731258
318,2012-03-30,-908.168605326,0.181468900727,0.0,0.0,0.0,0.0,128.691211497,0.700500010304,0.0,-471.106793196,0.0,0.322898579334
319,2012-04-13,-913.553596631,-1.17034088846,0.0,0.0,0.0,0.0,57.4870172973,-1.98500614903,0.0,-496.373870203,0.0,-1.32847816977
320,2012-04-20,-920.875396012,0.528899987854,0.0,0.0,0.0,0.0,82.3466586439,0.777658003135,0.0,-473.456519286,0.0,0.635362056303
321,2012-04-27,-899.109316679,1.24114241504,0.0,0.0,0.0,0.0,110.111106968,1.25716684667,0.0,-437.848466235,0.0,1.20111698491
322,2012-05-04,-905.408016394,-0.781181576792,0.0,0.0,0.0,0.0,65.2753439469,-1.09046321925,0.0,-458.966416367,0.0,-0.761353619257
323,2012-05-11,-893.614160064,-0.665043732165,0.0,0.0,0.0,0.0,140.010400802,-0.349773162863,0.0,-420.78324203,0.0,-0.408172264246
324,2012-05-18,-1026.10805969,-4.04635285657,0.0,0.0,0.0,0.0,-40.0795829852,-4.71194406524,0.0,-595.184841609,0.0,-4.2526833118
325,2012-05-25,-912.905088327,1.05884786954,0.0,0.0,0.0,0.0,157.703288012,2.61017061384,0.0,-425.948653019,0.0,1.82408931149
326,2012-06-01,-908.49114204,-1.21046218624,0.0,0.0,0.0,0.0,117.90049979,-1.85166320192,0.0,-445.862280779,0.0,-1.32544098302
327,2012-06-08,-942.38357708,1.28230439546,0.0,0.0,0.0,0.0,113.613952269,1.59474160683,0.0,-448.673076682,0.0,1.21461365403
328,2012-06-15,-961.587058852,0.00559422748155,0.0,0.0,0.0,0.0,14.3657243142,-0.695010813347,0.0,-507.350164847,0.0,-0.265178997165
329,2012-06-22,-930.989192686,0.37508771753,0.0,0.0,0.0,0.0,176.029394097,1.1503441196,0.0,-429.301625904,0.0,0.769569074264
330,2012-06-29,-901.360336077,1.19773695035,0.0,0.0,0.0,0.0,204.760670541,2.1037637324,0.0,-383.96388414,0.0,1.41264255318
331,2012-07-06,-892.105467895,0.180602319814,0.0,0.0,0.0,0.0,221.754736168,0.744716533288,0.0,-369.852366749,0.0,0.385010506867
332,2012-07-13,-829.539269285,0.82495031384,0.0,0.0,0.0,0.0,231.084774021,0.379787011294,0.0,-340.110693739,0.0,0.587631863263
333,2012-07-20,-791.056752364,0.507919486533,0.0,0.0,0.0,0.0,330.206185567,1.01978462307,0.0,-309.110581423,0.0,0.738512169359
334,2012-07-27,-811.109944765,0.77744483266,0.0,0.0,0.0,0.0,309.622334725,0.979231102892,0.0,-269.377768903,0.0,0.841637812254
335,2012-08-03,-811.399824399,0.499406380421,0.0,0.0,0.0,0.0,339.825371086,0.735132421752,0.0,-285.114000824,0.0,0.522148823236
336,2012-08-10,-777.038660912,0.422502036653,0.0,0.0,0.0,0.0,339.533606523,0.727675465158,0.0,-290.280041432,0.0,0.413271172944
337,2012-08-17,-770.614107059,0.277890427548,0.0,0.0,0.0,0.0,330.225972437,0.357624340326,0.0,-243.311202905,0.0,0.260791895515
338,2012-08-24,-798.087314701,-0.709837851856,0.0,0.0,0.0,0.0,340.575734314,-0.121131443892,0.0,-282.927830677,0.0,-0.390873460097
339,2012-08-31,-746.284385719,0.633473645816,0.0,0.0,0.0,0.0,357.331672859,0.296953831319,0.0,-253.299097727,0.0,0.497799420903
340,2012-09-07,-811.661639896,0.263080896428,0.0,0.0,0.0,0.0,205.074552004,0.0557958484609,0.0,-344.058604036,0.0,0.0214170731424
341,2012-09-14,-785.115593058,0.671211515306,0.0,0.0,0.0,0.0,199.805515493,0.247652577394,0.0,-344.981093459,0.0,0.593176618993
342,2012-09-21,-747.411622772,0.230425810889,0.0,0.0,0.0,0.0,245.839989525,0.559370726038,0.0,-303.977986048,0.0,0.315604173959
343,2012-09-28,-717.401769832,0.0275501885274,0.0,0.0,0.0,0.0,291.736710533,0.223962326967,0.0,-289.458518248,0.0,0.051272897986
344,2012-10-05,-741.137311253,1.02572397348,0.0,0.0,0.0,0.0,286.345928593,0.57739144411,0.0,-275.580392502,0.0,0.771052325448
345,2012-10-12,-731.506241138,-0.927544039575,0.0,0.0,0.0,0.0,192.380403932,-0.903424078131,0.0,-325.426383877,0.0,-0.965725691077
346,2012-10-19,-767.947118308,-0.255389756626,0.0,0.0,0.0,0.0,181.725280428,0.375952813168,0.0,-369.303252411,0.0,-0.0310380246359
347,2012-10-26,-773.729847913,-0.377405788709,0.0,0.0,0.0,0.0,194.746723743,-0.175860482373,0.0,-317.47727587,0.0,-0.144156799524
348,2012-11-02,-772.517634681,0.0389104121057,0.0,0.0,0.0,0.0,213.518888177,0.367977013835,0.0,-312.519706818,0.0,0.164708018161
349,2012-11-09,-816.589512446,-1.32718430681,0.0,0.0,0.0,0.0,140.690876552,-1.45638864114,0.0,-368.241535812,0.0,-1.28484971791
350,2012-11-16,-988.451410189,-3.1152691144,0.0,0.0,0.0,0.0,-163.397650102,-3.0029827921,0.0,-582.095648785,0.0,-3.10572622109
351,2012-11-23,-860.806890514,2.37239195884,0.0,0.0,0.0,0.0,59.3959090742,3.3115612599,0.0,-431.088906035,0.0,2.74403207897
352,2012-11-30,-871.299993028,0.388191649368,0.0,0.0,0.0,0.0,5.4355953325,0.0177806876266,0.0,-469.637796859,0.0,0.135282342136
353,2012-12-07,-982.463172154,-0.713563603007,0.0,0.0,0.0,0.0,-98.7704538163,-0.479639944895,0.0,-555.420097811,0.0,-0.573269747376
354,2012-12-14,-978.321511309,-0.0156442630791,0.0,0.0,0.0,0.0,-61.4305750351,-0.203860357584,0.0,-544.858374926,0.0,-0.0917649967092
355,2012-12-21,-1009.95231329,-0.487663662866,0.0,0.0,0.0,0.0,-23.4066504331,0.702148658205,0.0,-539.494851712,0.0,0.0282798291374
356,2012-12-28,-997.358008172,-0.578704371128,0.0,0.0,0.0,0.0,-77.6790603547,-1.84832520452,0.0,-565.974151695,0.0,-1.04585060448
357,2013-01-04,-861.084876808,3.08031731632,0.0,0.0,0.0,0.0,64.818470943,3.43850737069,0.0,-362.483382866,0.0,3.20538473786
358,2013-01-11,-782.113933868,1.04017670084,0.0,0.0,0.0,0.0,142.908035817,1.37089002271,0.0,-295.579657422,0.0,1.17507090156
