,date,discount_ratio,discount_turnover,discount_value,discount_volume,full_discount_value,full_preminum_value,full_value,preminum_ratio,preminum_turnover,preminum_value,preminum_volume,ratio,turnover,value,volume
31,2006-08-11,-1338.52407984,26.002563633,1.44684376458,122307020.046,1.1528833621,1.19986999514,-0.0973426930295,1627.88501027,0.0,1.19987259684,213231950.719,-492.194604112,0.0,0.236975690564,143235433.252
32,2006-08-18,-1275.07049991,0.0,0.709166725507,132744829.152,0.709145724592,0.621032227469,0.285837936813,1666.85831622,0.0,0.62103921722,283890570.454,-500.054890995,0.0,0.368972026532,218155632.698
33,2006-08-25,-1193.81431972,0.0,0.256399204596,190828459.989,0.256402810629,0.336670040629,0.64467886287,1707.83025325,0.0,0.33661843524,286544720.393,-429.145564704,0.0,0.751895218251,195929432.366
34,2006-09-01,-1231.09320637,0.0,-0.193203775614,125042580.637,-0.519138829392,-0.559219627609,0.885358002014,1678.85010267,0.0,0.211151787045,451087261.382,-387.763450883,0.0,0.885349463325,193354521.986
35,2006-09-08,-1250.15564915,0.0,0.709136056401,122251303.424,0.709146609853,1.12471642175,-0.300658247436,1696.83778234,0.0,1.12469288116,296911036.277,-405.244679198,0.0,-0.0781221186339,168330788.313
36,2006-09-15,-1211.19941403,0.0,0.406935151183,263121718.179,0.12093737054,0.333672421847,0.513230565933,1813.75770021,0.0,0.333719332378,303125962.598,-358.303557558,0.0,0.723083738632,197461318.277
37,2006-09-22,-1155.47907988,0.0,0.262425164922,146000563.304,0.262455519091,-0.38798714566,0.378955976526,1759.79466119,0.0,-0.388020579251,257112010.153,-300.664612898,0.0,0.548994857903,201056785.269
38,2006-09-29,-1182.19525448,0.0,1.47151429157,213466322.697,1.14226883663,-8.56873615712,-0.316612635736,1676.85147159,0.0,-8.56872816944,234935472.203,-349.634361901,0.0,-0.112861716346,197755395.714
39,2006-10-06,-1089.66853831,0.0,1.03384710952,182347537.04,1.03384672699,-1.33890632698,-0.205389723883,675.537303217,0.0,-0.643998782037,361320919.918,-403.978081915,0.0,-0.113585662814,191781828.746
40,2006-10-13,-1007.90436515,0.0,0.336774983594,180589468.212,0.162092311009,1.91226418596,-0.449069789382,671.540041068,0.0,1.91228933386,705512815.624,-436.109792435,0.0,-0.0986996618803,228327389.691
41,2006-10-20,-1012.53758377,0.0,0.405815003775,152759338.68,0.405774193586,0.665812891695,0.486148729839,811.44421629,0.0,0.665817380698,235601429.158,-409.222766527,0.0,0.627453016056,158567826.673
42,2006-10-27,-1026.41188191,0.0,-0.842932134311,229029488.136,-1.1543136401,-0.120260582786,0.843712489352,784.462696783,0.0,-0.120204841705,344296801.003,-371.195394172,0.0,0.843741570736,187581575.961
43,2006-11-03,-1130.79876834,0.0,1.13819902529,213405916.676,1.13818579429,1.0836011809,-0.326608889779,743.490759754,0.0,1.7806477176,374571444.216,-417.110751982,0.0,-0.239794815793,191617590.552
44,2006-11-10,-1081.75330556,0.0,0.379522347057,145010494.838,0.0918992110361,0.178649974383,0.797875527719,832.429842574,0.0,0.178615756645,281543378.859,-369.337912227,0.0,0.928018981111,168864482.841
45,2006-11-17,-1106.54748349,42.1316328854,1.05616099398,237674015.129,1.05614621335,1.12951197322,-0.287760710125,823.436002738,0.0,1.12955212021,246769864.855,-391.340336347,0.0,0.0116652792307,238917875.851
46,2006-11-24,-1046.2307553,53.9757290346,0.766955456036,176481752.582,0.766963942581,0.235138945927,0.347434950005,931.362080767,0.0,0.235099575306,144231211.499,-361.617595071,0.0,0.439564899325,134335863.022
47,2006-12-01,-1071.33454794,42.1316328854,0.418492504127,107781903.723,0.418453562093,-0.351877511943,0.444131982886,873.401779603,0.0,0.323949761206,299528461.11,-353.875056815,0.0,0.44412011243,220558278.821
48,2006-12-08,-1104.10840355,0.0,0.477669824605,121520693.577,0.477681957322,-0.294262525708,0.176452824403,926.36550308,0.0,-0.294247898423,178846702.259,-361.82263522,0.0,0.432874999851,189499783.869
49,2006-12-15,-1084.82122523,0.0,1.30959636739,180138675.374,0.130045610531,0.590269067016,0.274381303541,929.363449692,0.0,0.590274473444,244809422.313,-336.226958234,0.0,0.453695431179,253732768.361
50,2006-12-22,-992.19735124,49.8041410185,0.54333636656,155537994.777,-0.824736649946,0.117337801373,0.14089108627,986.241352806,0.0,0.117372025385,275333621.087,-307.796867105,0.0,0.576773707883,185467042.057
51,2006-12-29,-963.404215631,0.0,-0.293735880273,291433432.569,-0.293733844443,-1.05489534883,-0.0317587176123,1261.02997694,0.0,-1.05500775682,181442917.875,-244.496659368,0.0,0.465158082504,239888138.4
52,2007-01-05,-1047.01594533,31.8906605923,-0.406162629501,192208814.733,-0.406169535823,-0.473850053947,0.13997609992,1061.18370484,0.0,0.203941076993,298369502.698,-255.288866431,0.0,0.139963868399,210216691.496
53,2007-01-12,-1077.17216937,49.8041410185,1.14214962461,204594163.589,1.03513123119,0.476107826553,-0.369893651919,1163.10530361,0.0,0.476076317231,214746822.936,-263.95710516,0.0,-0.0985615529969,276054271.925
54,2007-01-19,-1008.34918858,0.0,1.05956865752,281269664.242,1.05958468447,0.059219410492,0.470248484478,1179.09300538,0.0,0.0592781071478,164018941.314,-239.664252428,0.0,0.647067334781,241966764.813
55,2007-01-26,-865.211714232,0.0,2.21354583336,259732489.461,2.21354854784,0.651163835291,0.757739564793,1237.04842429,0.0,0.651145076476,205271686.533,-164.161473247,0.0,0.757739562506,263340324.411
56,2007-02-02,-752.256628213,25.5009107468,-0.881253515722,180757683.06,-1.18072945468,-1.8820131569,1.34150435107,1251.03766334,0.0,-1.21151607664,230886395.081,-69.9803492224,0.0,1.34150186205,243022293.573
57,2007-02-09,-878.334345274,0.0,0.740221879463,201146127.505,0.463006917816,-0.239773567192,-0.294098285081,1046.19523444,0.0,-0.239714743486,413931091.468,-113.170512605,0.0,-0.0874445243722,242670271.755
58,2007-02-16,-878.156243675,0.0,0.818630927843,185279426.837,0.818661179929,0.0,0.130146135548,932.135728543,99.8003992016,0.0,77987528.6727,-117.564987929,0.0,0.51168477659,175861549.745
59,2007-02-23,-825.168994131,0.0,-2.1138298732,126670725.419,-2.11383766778,-1.85786889888,-0.00587424296509,909.181636727,0.0,-1.85784318813,91996012.3752,-145.598787266,0.0,-0.00589254525985,191666636.397
60,2007-03-02,-965.513054038,0.0,0.570622195732,221599674.993,0.253430512894,-1.95116182818,-1.59549722429,1016.21829362,99.9231360492,-1.26643323501,354627209.839,-265.265846949,0.0,-1.59549359473,253359612.981
61,2007-03-09,-964.051811374,0.0,-0.852354712187,124308264.319,-0.852366185224,-2.11063352688,0.120702502017,879.323597233,0.0,-2.11060239922,130967955.419,-273.103699961,0.0,0.334187174703,161002310.112
62,2007-03-16,-1047.00465493,0.0,1.67828710932,95480294.4238,1.39311070839,2.03296158627,-0.848550136779,635.511145273,0.0,2.03292189033,241005995.902,-335.8722138,0.0,-0.632526661695,165485485.4
63,2007-03-23,-954.207473127,37.7068759597,0.231361234323,194081437.468,0.231352973079,0.724511133601,1.02854826846,859.323367427,0.0,0.724543183213,240943765.929,-321.226799457,13.2790101102,1.26292669477,195817266.13
64,2007-03-30,-938.62310186,0.0,0.801561119564,159142729.568,0.801563350781,0.0,0.320484820604,945.25570417,0.0,0.0,235528344.611,-279.406468488,0.0,0.489718353816,161985853.317
65,2007-04-06,-1427.5580222,0.0,1.12122493969,0.0,1.12120192847,0.0,0.0,0.0,0.0,0.0,0.0,-330.569860149,0.0,0.0,0.0
66,2007-04-13,-842.996845426,75.9524387285,1.27679822054,144988596.215,-0.560784383329,0.658546728348,1.31907730007,1052.17151849,99.9213217939,0.658594220563,220301447.503,-120.282178965,61.5160203209,1.70627012321,182614343.448
67,2007-04-20,-1000.55569037,0.0,1.37919014717,178641921.037,1.37919284322,-0.0594650854024,-0.181144887612,987.222659323,0.0,-0.0594656381087,225950073.097,-183.91328404,0.0,0.39636182169,188762483.599
68,2007-04-27,-877.619509828,0.0,0.310837646388,157924150.934,-0.055987294197,0.892685966432,0.624309404304,980.228166798,0.0,0.89269555155,156527459.362,-141.674463055,0.0,0.624299826286,146616555.698
69,2007-05-04,-864.680902694,0.0,0.44187684659,183344234.894,0.441863494444,-0.825807796221,0.484150903258,1035.18489378,0.0,-0.147692878372,189240203.146,-106.468990493,0.0,0.57473288973,160749982.294
70,2007-05-11,-849.577772385,0.0,-0.285538019888,195951011.648,-0.421281802726,0.18770552632,0.109978146346,1157.30858469,99.7679814385,0.187665319972,93539067.2854,-89.0428046879,0.0,0.398902455971,202562711.453
71,2007-05-18,-913.050230527,0.0,0.732418967592,200240690.609,0.732425709468,0.234201834465,-0.289534001342,1143.34106729,0.0,0.234264389692,41863640.726,-122.50490418,0.0,-0.150848453868,197991561.372
72,2007-05-25,-901.661672569,60.201579951,0.0171395523515,242971422.501,0.0171156833068,0.700946005423,0.259712879633,1140.34802784,0.0,0.700908508986,111614431.555,-96.5705950405,0.0,0.341754424113,187147620.56
73,2007-06-01,-902.225551621,0.0,-2.29389822435,156279191.034,-2.29390280414,-3.0162412993,0.145160978494,1201.20649652,0.0,-2.34673371479,70141879.3503,-89.0287208893,0.0,0.159489429035,188794080.133
74,2007-06-08,-977.755380005,0.0,0.0314001336577,210662133.479,0.0314376004391,2.82317548281,-3.02235888995,982.714617169,0.0,2.82319416183,174733642.691,-280.974297068,0.0,-2.84758092016,285076460.352
75,2007-06-15,-986.812857532,0.0,-1.28556966388,180256416.78,-1.84970891062,-0.139605367142,0.770445123045,1281.02088167,0.0,-0.139591363224,168769121.561,-192.242844927,0.0,0.963824913087,175637662.3
76,2007-06-22,-1077.46204526,0.0,0.459122745077,212887933.543,0.227657057837,-4.56616334319,-0.361022585087,1324.76885645,0.0,-4.56619607084,159329990.268,-215.775937995,0.0,-0.12565777553,227975996.038
77,2007-06-29,-1002.18275566,0.0,0.188367882637,174785906.275,0.188431343176,2.14846029347,-0.756052100104,876.861313869,0.0,2.14848195728,106996532.847,-251.498444014,0.0,-0.57170722953,177737558.53
78,2007-07-06,-980.077341736,0.0,-0.15167871358,135273584.439,-0.151693916454,-7.83905439164,0.812360306193,1128.24817518,0.0,-7.16290647143,82235928.5146,-153.001585344,0.0,0.901408179109,144417459.854
79,2007-07-13,-1058.1003447,45.1934124856,-1.99009945325,86055467.6392,-2.49712216983,-4.02340600618,-1.62593110993,663.374175306,99.9057492931,-4.02343573126,477358486.795,-278.229698785,0.0,-1.34310402528,216262989.206
80,2007-07-20,-1211.66602834,0.0,-2.35677350133,130523884.202,-2.35677235856,-7.78557065337,-3.03530636461,378.642789821,0.0,-7.78557628715,453184467.484,-504.73606952,0.0,-2.7938258075,253670415.138
81,2007-07-27,-1249.45001432,59.0088799771,0.663459141825,304980650.104,0.663467700285,-0.135657274502,-3.73636621617,681.396993811,99.9115826702,-0.135673553589,435328153.846,-560.359931889,0.0,-3.73637356777,353555666.241
82,2007-08-03,-1358.75909613,45.1934124856,0.822428473533,89934029.1076,0.822397411493,-1.96970489288,-0.474476826807,499.557913351,0.0,-1.21042640525,294968665.782,-612.561799072,0.0,-0.383612808825,174542082.814
83,2007-08-10,-1410.61901062,62.9370629371,0.155112448016,346499286.195,0.155122043241,-3.60291421557,-0.747573264996,351.688770999,0.0,-3.60291565677,433802304.156,-711.445012037,0.0,-0.626126779987,291755769.217
84,2007-08-17,-1433.13090805,59.0088799771,4.85723687555,345132571.756,4.20884102982,3.2345476404,-2.94497780984,57.9487179487,0.0,3.23453996941,690358063.66,-870.347601433,0.0,-2.75702386631,415556072.988
85,2007-08-24,-1242.06682207,62.9370629371,2.8024896106,225132792.541,2.80249567491,1.39249592572,3.37126615458,286.746242263,0.0,1.39255073689,223231949.602,-627.383007457,0.0,3.64471059041,193730983.295
86,2007-08-31,-1109.97421942,59.0088799771,-0.190188245508,159356768.261,-0.190181541279,2.06003263237,0.560477580756,399.646330681,0.0,2.05998947289,180551220.159,-593.841230697,0.0,0.560469967268,165971580.592
87,2007-09-07,-1146.64279576,0.0,0.865673662358,122386197.24,0.865660798905,-2.75850160907,1.24366974117,486.569407604,0.0,-2.00938091525,205787387.268,-491.211907698,0.0,1.43302549786,134455842.35
88,2007-09-14,-1131.27946128,62.9370629371,2.3675616132,201266014.996,2.17864639056,-0.220584156804,-0.523049017993,443.917274939,99.7566909976,-0.220597513909,73266700.7299,-559.115142975,0.0,-0.205137896599,149067587.874
89,2007-09-21,-1084.17249417,0.0,1.46780942425,178303441.091,1.25405499153,0.201570106261,1.78891974557,412.634836428,99.9115826702,0.201578044275,174122309.461,-539.884328577,0.0,2.06112818355,163381399.48
90,2007-09-28,-1134.80589023,41.0531012941,0.924045434356,131142836.234,0.924057294466,-0.0670514290727,0.330856926284,310.70961718,0.0,-0.0670323709781,184438627.451,-551.228211649,4.96247131071,0.525370405705,189588499.768
91,2007-10-05,-1078.95473787,56.9846955389,-0.546022236426,132213126.669,-0.54599449273,-2.07999026788,0.247411564252,303.716153128,0.0,-1.32218409426,178810687.208,-569.955337758,0.0,0.347348001011,138147209.853
92,2007-10-12,-1211.37414523,0.0,-0.815470538605,99594645.892,-1.44679757477,-1.7130766344,-0.504889080602,110.896358543,0.0,-1.71306433728,120027025.21,-672.259165064,0.0,-0.20199330848,122358555.942
93,2007-10-19,-1237.15355805,61.9418035148,0.701137139496,120743882.19,0.701076340073,1.88239985457,-2.31283788337,-191.820728291,0.0,1.88241744218,227347925.303,-849.386514484,0.0,-2.12787415268,140252521.719
94,2007-10-26,-1302.30869424,56.9846955389,-0.0552981726832,136012931.481,-0.0552758295124,0.0684291981633,-0.451259987074,0.0,0.0,0.0684111114502,196624239.029,-897.91576205,0.0,-0.366784742017,162961936.905
95,2007-11-02,-1305.3956366,0.0,-2.1466551568,132774158.801,-2.14665593857,-4.65000054322,-0.269014201921,54.9486461251,0.0,-3.88578811434,215734179.272,-908.163885615,0.0,-0.250901381222,146575379.671
96,2007-11-09,-1388.61934223,0.0,-2.01298952288,137920910.127,-2.01299592357,-0.71720480487,-3.38135892303,-258.758169935,0.0,-0.717224925103,265257895.425,-1105.29929905,0.0,-3.18734933499,183116864.338
97,2007-11-16,-1479.1638264,48.8525335151,-0.0446426160078,171137955.01,-0.373634798817,-0.361195333762,-2.00960639069,-314.705882353,0.0,-0.361171028706,226600224.09,-1203.69207866,0.0,-1.77606431383,175451521.14
98,2007-11-23,-1375.06741287,32.5616891376,4.68010201971,48366831.8494,4.68011267461,0.79751300617,-0.920211339905,-288.73015873,0.0,0.797468382695,103941858.077,-1159.62099125,0.0,-0.655190904069,64402615.7909
99,2007-11-30,-1343.5836783,70.372560615,0.253886262672,100489256.062,0.075044305672,-0.0719270189478,3.41351478425,-313.70681606,0.0,-0.0719313564739,552167056.022,-934.891756095,0.0,3.41352011905,222130235.112
100,2007-12-07,-1339.33958054,41.0531012941,0.233088182245,117483596.03,0.233130574251,-2.15936518699,-0.598646674322,-176.834733894,0.0,-1.34030853422,377322162.465,-994.861981267,0.0,-0.495031971968,205365969.251
101,2007-12-14,-1331.83323477,21.8805440568,-0.931179676473,73332160.8516,-1.90937451413,-1.69208576901,-1.23922898319,-250.765639589,0.0,-1.69213780261,325480013.072,-1069.29594938,0.0,-0.770302100308,204825220.706
102,2007-12-21,-1439.11781128,51.3679508654,1.50746881116,111516912.339,1.50748225222,-0.748364264557,-1.48447186639,-558.47805789,0.0,-0.748359926745,434270140.056,-1138.34563613,0.0,-0.812957577929,294514684.282
103,2007-12-28,-1387.71300448,69.8270339526,2.38155838903,145419077.514,2.38149578492,4.22863148478,0.189041969806,-540.824295011,99.7830802603,4.22866262467,249571652.928,-1094.89031568,1.6051364366,0.39834614382,364390997.979
104,2008-01-04,-1114.72115047,54.7176429323,0.606188902823,165943704.314,0.606197720927,1.57424762546,3.15731721714,-125.726681128,0.0,2.46385740215,99323279.8265,-786.908626122,0.0,3.15732432205,189605799.745
105,2008-01-11,-1148.61627162,17.2966047406,-1.69111802099,171869808.69,-2.08351444145,-2.44391056791,0.944711674608,188.590021692,0.0,-2.44388095491,120099514.1,-624.316628024,0.0,1.1588732961,160476171.54
106,2008-01-18,-1249.37927887,41.0771337289,3.45361285361,145970853.901,3.45359386729,3.95257943127,-2.77301682187,287.725975262,99.9048525214,3.95260191753,592139857.279,-751.345936627,0.0,-2.52735681328,230733581.35
107,2008-01-25,-1108.78923767,17.2966047406,1.52955211526,110583583.6,1.52954103695,2.81883770237,1.1046276758,671.360608944,0.0,2.81884710878,609629000.951,-605.017537602,0.0,1.20811197208,235436365.907
108,2008-02-01,-1000.77133729,41.0771337289,-0.851880885926,103997171.24,-0.851919936092,-1.65764273488,0.905769544,851.189343482,0.0,-0.924204905884,506598725.024,-481.78348493,0.0,0.905781297711,186633948.172
109,2008-02-08,-961.355545413,0.0,-3.15324619778,92773295.2907,-3.15321483986,-4.86233870156,-1.96548459419,889.153187441,0.0,-4.86235152276,189054747.859,-422.067059033,0.0,-1.75092036734,168124773.249
110,2008-02-15,-1242.92104062,0.0,0.692767404881,132451475.126,0.0620520520342,-2.45332516423,-5.2918949551,455.566127498,0.0,-2.45334467946,472774538.535,-815.669698591,0.0,-5.03828718994,263999634.207
111,2008-02-22,-1187.26608854,0.0,2.40620290303,112989800.594,2.40623744693,1.39727066463,1.02041638508,324.690770695,0.0,1.39732551038,269869980.971,-721.093870757,0.0,1.30719677487,180790863.629
112,2008-02-29,-1136.14990391,17.2966047406,-1.81701161891,81316597.0532,-1.81698921082,0.0,2.83057037668,341.674595623,0.0,0.0,310584205.519,-536.987099459,0.0,2.83057138787,197860598.478
113,2008-03-07,-1209.10557699,54.7176429323,-1.98569296727,158525907.903,-1.985690858,-1.79139735556,-1.92027755833,622.407231208,0.0,-0.985764022321,193535680.304,-643.242970097,0.0,-1.84564404059,152416997.053
114,2008-03-14,-1415.73033708,23.6546422235,1.43188515282,287708898.876,0.584185754227,0.280631608206,-2.90976626066,674.35775452,0.0,0.280620302205,202300133.206,-796.041257951,0.0,-2.53676489788,190708671.482
115,2008-03-28,-1344.46252179,15.6885531668,1.18863521409,91137747.821,1.18860726711,0.489758793794,0.211930844991,585.477252453,0.0,0.489717537692,263516317.574,-782.329732876,14.6821033568,0.633402806455,186646092.814
116,2008-04-04,-1358.50598647,24.4664237376,1.47474218286,53335067.6731,1.47475953427,-1.7406061661,2.74369444611,496.556645852,0.0,-0.952495694026,153121284.567,-632.146044887,0.0,2.80663785237,132840161.244
117,2008-04-11,-1304.42477876,0.0,0.487535598351,79350272.8334,-0.0859831076073,2.69263132588,0.581543610787,367.671721677,0.0,2.69267564236,263293916.146,-620.104779768,0.0,1.01246470932,150408979.31
118,2008-04-18,-1319.85424258,0.0,1.83986400284,70327722.2285,1.83984975839,0.96598833914,2.09646788341,709.366636931,0.0,0.965983819188,194292924.175,-495.206002199,0.0,2.21495236403,236541396.637
119,2008-04-25,-1152.63404477,0.0,1.48653071194,105952410.015,1.48656870598,2.11849152665,1.97845371623,749.330954505,0.0,2.1185354785,148260624.442,-376.58754285,0.0,2.0865707122,169987321.172
120,2008-05-02,-1114.16970328,0.0,0.0162198427951,129896384.695,0.0161967110298,-1.73990665926,0.929996871267,625.441570027,0.0,-0.969118086771,363370362.177,-439.969600931,0.0,0.930014561233,236627325.852
121,2008-05-09,-1071.63977095,0.0,0.22402049586,94626281.8345,0.0343474355026,1.29400482942,-0.256195083562,500.553077609,0.0,1.29407579566,114763632.471,-429.855119333,0.0,-0.0791746891186,109408875.196
122,2008-05-16,-1092.6184279,0.0,-1.27554867854,109385110.037,-1.63597025237,0.739581920104,-0.661919011938,659.411239964,0.0,0.739540312378,169252881.356,-507.609468986,0.0,-0.301091477253,177054518.167
123,2008-05-23,-1205.90838105,0.0,1.33876108571,98584922.9188,1.33877989381,-2.06896099663,-0.31769139209,808.278322926,0.0,-2.06895229341,217619197.145,-510.175279736,0.0,-0.210975208776,162907084.363
124,2008-05-30,-1123.53982301,0.0,0.513425859435,125035487.095,0.513406602859,1.56749540278,0.657517007966,755.325602141,0.0,1.56747732299,169171953.613,-450.339564064,0.0,0.657532467626,155310165.689
125,2008-06-06,-1058.56324831,0.0,-1.27226993323,135608990.17,-1.46420768384,-3.48916137312,0.0417492761242,820.267618198,0.0,-2.74272505828,154420324.71,-481.219843477,0.0,0.106910547162,141176664.259
126,2008-06-13,-1113.07986609,30.6073648972,0.145059709813,95418000.9565,-0.187281606607,-1.73818361054,-2.10684510107,994.112399643,0.0,-1.73814238851,107535286.351,-586.253799884,0.0,-1.72657269115,147583131.557
127,2008-06-20,-1150.95262884,24.4664237376,-1.99409641414,78300390.4217,-2.44279352577,-1.83971716876,-1.13016721368,737.341659233,0.0,-1.8397316016,223038058.876,-683.371062674,0.0,-0.933758519347,197573856.542
128,2008-06-27,-1266.73178062,57.8512396694,-2.16266722022,58087493.6138,-2.5992746084,-2.23465700718,-3.33511677189,612.453166815,0.0,-1.41801241234,277368149.866,-862.165485227,0.0,-3.18937772255,220140224.128
