,Index,Currency,Date,Price,Total Return
36,CEFIGX,USD,2006-02-20,1054.44878133250000,1065.28223120749000
37,CEFIGX,USD,2006-02-21,1058.87840458697000,1069.75736459232000
38,CEFIGX,USD,2006-02-22,1060.24586536725000,1071.13887472054000
39,CEFIGX,USD,2006-02-23,1061.60383877188000,1072.51079999943000
40,CEFIGX,USD,2006-02-24,1062.30029674401000,1073.82586844385000
41,CEFIGX,USD,2006-02-27,1061.31925519190000,1072.83418294785000
42,CEFIGX,USD,2006-02-28,1064.18112931804000,1075.72710736696000
43,CEFIGX,USD,2006-03-01,1066.80966953940000,1078.38416629333000
44,CEFIGX,USD,2006-03-02,1067.29552764691000,1078.87529578452000
45,CEFIGX,USD,2006-03-03,1062.90196154182000,1074.43406108579000
46,CEFIGX,USD,2006-03-06,1053.02010148630000,1064.44498644421000
47,CEFIGX,USD,2006-03-07,1043.80194089819000,1055.12681216776000
48,CEFIGX,USD,2006-03-08,1040.28340053082000,1052.53011752077000
49,CEFIGX,USD,2006-03-09,1042.36789260316000,1055.81987141128000
50,CEFIGX,USD,2006-03-10,1039.99631492178000,1054.12559130643000
51,CEFIGX,USD,2006-03-13,1038.32683319195000,1054.29700488927000
52,CEFIGX,USD,2006-03-14,1039.14087511443000,1055.12356732924000
53,CEFIGX,USD,2006-03-15,1038.50803374478000,1054.67790690111000
54,CEFIGX,USD,2006-03-16,1044.88645391994000,1061.15564093982000
55,CEFIGX,USD,2006-03-17,1047.42669029843000,1063.73542954005000
56,CEFIGX,USD,2006-03-20,1047.86642084179000,1064.18200681630000
57,CEFIGX,USD,2006-03-21,1045.40256871356000,1061.75721242302000
58,CEFIGX,USD,2006-03-22,1044.70877333205000,1063.92353776702000
59,CEFIGX,USD,2006-03-23,1045.00542607440000,1064.60269520930000
60,CEFIGX,USD,2006-03-24,1047.21564396539000,1067.25950656315000
61,CEFIGX,USD,2006-03-27,1043.76866072798000,1063.74654755581000
62,CEFIGX,USD,2006-03-28,1036.85863332707000,1056.70426120655000
63,CEFIGX,USD,2006-03-29,1039.18367603329000,1059.71007433361000
64,CEFIGX,USD,2006-03-30,1038.02502650034000,1058.52853866191000
65,CEFIGX,USD,2006-03-31,1036.35184103889000,1056.82230372903000
66,CEFIGX,USD,2006-04-03,1038.63242594891000,1059.80583469810000
67,CEFIGX,USD,2006-04-04,1039.49869089347000,1060.68975919314000
68,CEFIGX,USD,2006-04-05,1040.53863085960000,1061.75089922334000
69,CEFIGX,USD,2006-04-06,1040.32077559259000,1061.52860279072000
70,CEFIGX,USD,2006-04-07,1033.34998838343000,1054.41571013290000
71,CEFIGX,USD,2006-04-10,1029.81920100671000,1050.81294464104000
72,CEFIGX,USD,2006-04-11,1023.39204240152000,1046.48512696588000
73,CEFIGX,USD,2006-04-12,1019.26063666942000,1043.29608201553000
74,CEFIGX,USD,2006-04-13,1016.44644410225000,1040.77724049165000
75,CEFIGX,USD,2006-04-14,1016.44644410225000,1040.77724049165000
76,CEFIGX,USD,2006-04-17,1011.50818762671000,1035.72077639827000
77,CEFIGX,USD,2006-04-18,1018.87678443796000,1043.26575616578000
78,CEFIGX,USD,2006-04-19,1018.38658845135000,1043.14872463544000
79,CEFIGX,USD,2006-04-20,1022.07877531334000,1047.07788370421000
80,CEFIGX,USD,2006-04-21,1022.89845256963000,1048.32502328859000
81,CEFIGX,USD,2006-04-24,1022.15647375300000,1047.56460082606000
82,CEFIGX,USD,2006-04-25,1020.12095796900000,1045.47848746231000
83,CEFIGX,USD,2006-04-26,1020.52863605987000,1046.53613749406000
84,CEFIGX,USD,2006-04-27,1024.27507964158000,1050.37805672768000
85,CEFIGX,USD,2006-04-28,1030.67147804912000,1056.93746314389000
86,CEFIGX,USD,2006-05-01,1032.35187458108000,1059.32228043028000
87,CEFIGX,USD,2006-05-02,1032.31868216690000,1059.28822085744000
88,CEFIGX,USD,2006-05-03,1031.18351682850000,1058.12339909022000
89,CEFIGX,USD,2006-05-04,1032.05953954368000,1059.02230807968000
90,CEFIGX,USD,2006-05-05,1034.83866570665000,1061.87403948740000
91,CEFIGX,USD,2006-05-08,1036.02648621412000,1063.09289205085000
92,CEFIGX,USD,2006-05-09,1034.40745301902000,1061.78515288460000
93,CEFIGX,USD,2006-05-10,1036.30603128973000,1063.73398089578000
94,CEFIGX,USD,2006-05-11,1026.22878707488000,1056.68224025010000
95,CEFIGX,USD,2006-05-12,1023.72581778280000,1054.10499506643000
96,CEFIGX,USD,2006-05-15,1022.27355308209000,1052.60963424951000
97,CEFIGX,USD,2006-05-16,1022.16490554134000,1052.49776258093000
98,CEFIGX,USD,2006-05-17,1013.66103741304000,1043.82003711543000
99,CEFIGX,USD,2006-05-18,1016.27109746416000,1046.50775310615000
100,CEFIGX,USD,2006-05-19,1017.77662877625000,1048.46759672904000
101,CEFIGX,USD,2006-05-22,1013.91120403196000,1044.94234920891000
102,CEFIGX,USD,2006-05-23,1020.16390317313000,1051.38641462951000
103,CEFIGX,USD,2006-05-24,1015.78838137055000,1046.87697828713000
104,CEFIGX,USD,2006-05-25,1016.79645527947000,1047.91590468855000
105,CEFIGX,USD,2006-05-26,1018.72074595688000,1050.54251575547000
106,CEFIGX,USD,2006-05-29,1018.72074595688000,1050.54251575547000
107,CEFIGX,USD,2006-05-30,1017.01160414883000,1048.77998550178000
108,CEFIGX,USD,2006-05-31,1022.99126954804000,1054.94643764953000
109,CEFIGX,USD,2006-06-01,1028.19287991742000,1060.97583897629000
110,CEFIGX,USD,2006-06-02,1036.38796980147000,1069.43222156270000
111,CEFIGX,USD,2006-06-05,1033.37427861658000,1066.32244168020000
112,CEFIGX,USD,2006-06-06,1028.47039869944000,1061.26220618261000
113,CEFIGX,USD,2006-06-07,1027.10618220549000,1059.85449293397000
114,CEFIGX,USD,2006-06-08,1024.18519319640000,1057.58769172022000
115,CEFIGX,USD,2006-06-09,1026.58211452722000,1060.49128640658000
116,CEFIGX,USD,2006-06-12,1023.87746989862000,1058.06235693351000
117,CEFIGX,USD,2006-06-13,1013.45944890015000,1050.18211587117000
118,CEFIGX,USD,2006-06-14,1016.51076931497000,1053.34400077235000
119,CEFIGX,USD,2006-06-15,1021.22972699916000,1058.23394971985000
120,CEFIGX,USD,2006-06-16,1023.47790168078000,1060.56358693085000
121,CEFIGX,USD,2006-06-19,1022.50472439209000,1059.55514659782000
122,CEFIGX,USD,2006-06-20,1021.73537151667000,1058.82828362265000
123,CEFIGX,USD,2006-06-21,1022.14541255348000,1059.89906907155000
124,CEFIGX,USD,2006-06-22,1021.87027205873000,1059.61376606997000
125,CEFIGX,USD,2006-06-23,1021.63129753826000,1059.36596485827000
126,CEFIGX,USD,2006-06-26,1015.24722749722000,1052.74609472014000
127,CEFIGX,USD,2006-06-27,1014.22516362405000,1051.68628020216000
128,CEFIGX,USD,2006-06-28,1013.96318218738000,1052.15799282477000
129,CEFIGX,USD,2006-06-29,1015.16110167057000,1053.40103653793000
130,CEFIGX,USD,2006-06-30,1020.23967479705000,1058.67091359169000
131,CEFIGX,USD,2006-07-03,1026.52350771017000,1065.19145116274000
132,CEFIGX,USD,2006-07-04,1026.52350771017000,1065.19145116274000
133,CEFIGX,USD,2006-07-05,1023.41081045814000,1061.96150223512000
134,CEFIGX,USD,2006-07-06,1026.68637920045000,1065.36045783213000
135,CEFIGX,USD,2006-07-07,1028.47176610769000,1067.21309818214000
136,CEFIGX,USD,2006-07-10,1027.78387405999000,1067.23063650047000
137,CEFIGX,USD,2006-07-11,1027.54171414668000,1068.23539039493000
138,CEFIGX,USD,2006-07-12,1026.70297997022000,1069.46036655636000
139,CEFIGX,USD,2006-07-13,1025.96226505733000,1069.68387431073000
140,CEFIGX,USD,2006-07-14,1026.18974853857000,1069.92105205094000
141,CEFIGX,USD,2006-07-17,1027.13873004997000,1070.91047461972000
142,CEFIGX,USD,2006-07-18,1025.65567271244000,1069.36421646513000
143,CEFIGX,USD,2006-07-19,1031.64570279848000,1075.68031364747000
144,CEFIGX,USD,2006-07-20,1032.40794432493000,1077.13565907142000
145,CEFIGX,USD,2006-07-21,1035.16631653345000,1080.01353412374000
146,CEFIGX,USD,2006-07-24,1039.36534757130000,1084.39448265216000
147,CEFIGX,USD,2006-07-25,1040.97053697298000,1086.06921477101000
148,CEFIGX,USD,2006-07-26,1042.41726182332000,1087.57861707048000
149,CEFIGX,USD,2006-07-27,1045.18115051519000,1091.19770191028000
150,CEFIGX,USD,2006-07-28,1046.25375441516000,1092.31752971251000
151,CEFIGX,USD,2006-07-31,1046.84763993261000,1092.93756243269000
152,CEFIGX,USD,2006-08-01,1049.05977863688000,1095.24709573151000
153,CEFIGX,USD,2006-08-02,1052.11832324950000,1098.44029994384000
154,CEFIGX,USD,2006-08-03,1050.09415793907000,1096.32701600839000
155,CEFIGX,USD,2006-08-04,1054.37048899205000,1100.79162256517000
156,CEFIGX,USD,2006-08-07,1052.15702024919000,1098.48070066970000
157,CEFIGX,USD,2006-08-08,1055.43641608625000,1102.64030349568000
158,CEFIGX,USD,2006-08-09,1054.22821992189000,1102.62224281295000
159,CEFIGX,USD,2006-08-10,1052.12868292897000,1100.81106755061000
160,CEFIGX,USD,2006-08-11,1050.85660118887000,1101.82194282522000
161,CEFIGX,USD,2006-08-14,1049.69711517307000,1100.77734636752000
162,CEFIGX,USD,2006-08-15,1052.17748646516000,1103.59131495879000
163,CEFIGX,USD,2006-08-16,1054.27994146466000,1105.79650477455000
164,CEFIGX,USD,2006-08-17,1054.73778638178000,1106.34794691085000
165,CEFIGX,USD,2006-08-18,1058.34018626098000,1110.12661850276000
166,CEFIGX,USD,2006-08-21,1057.81123092331000,1110.08735256922000
167,CEFIGX,USD,2006-08-22,1058.54940269883000,1111.01102796537000
168,CEFIGX,USD,2006-08-23,1060.60507153886000,1113.16857559167000
169,CEFIGX,USD,2006-08-24,1060.66698133378000,1113.23355363117000
170,CEFIGX,USD,2006-08-25,1062.44634280165000,1115.10110011365000
171,CEFIGX,USD,2006-08-28,1064.44789507845000,1117.20184916410000
172,CEFIGX,USD,2006-08-29,1064.81578925838000,1118.31480981748000
173,CEFIGX,USD,2006-08-30,1065.47742581473000,1119.00968865676000
174,CEFIGX,USD,2006-08-31,1066.17526257370000,1119.74258648779000
175,CEFIGX,USD,2006-09-01,1067.86262361167000,1121.51472478373000
176,CEFIGX,USD,2006-09-04,1067.86262361167000,1121.51472478373000
177,CEFIGX,USD,2006-09-05,1067.09705197963000,1120.71068890943000
178,CEFIGX,USD,2006-09-06,1059.53830168880000,1112.77216801294000
179,CEFIGX,USD,2006-09-07,1055.35592454014000,1109.76998279204000
180,CEFIGX,USD,2006-09-08,1060.75554738708000,1115.44800971603000
181,CEFIGX,USD,2006-09-11,1061.83162546234000,1116.98380477392000
182,CEFIGX,USD,2006-09-12,1064.29030778059000,1120.16763152801000
183,CEFIGX,USD,2006-09-13,1061.61947600564000,1120.05549645843000
184,CEFIGX,USD,2006-09-14,1060.68869608967000,1119.07348248407000
185,CEFIGX,USD,2006-09-15,1062.47038526298000,1120.95324335570000
186,CEFIGX,USD,2006-09-18,1063.08840095321000,1121.60527724014000
187,CEFIGX,USD,2006-09-19,1062.97968064243000,1121.49057250419000
188,CEFIGX,USD,2006-09-20,1064.81659733978000,1124.17601719758000
189,CEFIGX,USD,2006-09-21,1067.83471193245000,1127.45203726562000
190,CEFIGX,USD,2006-09-22,1069.10178293755000,1128.78984897946000
191,CEFIGX,USD,2006-09-25,1071.24186580686000,1131.04941290256000
192,CEFIGX,USD,2006-09-26,1071.12453105915000,1130.92552734343000
193,CEFIGX,USD,2006-09-27,1073.10446913331000,1133.86804806974000
194,CEFIGX,USD,2006-09-28,1070.40212476815000,1131.01268587653000
195,CEFIGX,USD,2006-09-29,1070.09943537834000,1130.69285697126000
196,CEFIGX,USD,2006-10-02,1072.53522374802000,1133.26656967462000
197,CEFIGX,USD,2006-10-03,1071.88622323358000,1132.58082008763000
198,CEFIGX,USD,2006-10-04,1072.63443956204000,1133.37140349521000
199,CEFIGX,USD,2006-10-05,1073.33077058816000,1134.10716364168000
200,CEFIGX,USD,2006-10-06,1070.21698796023000,1131.56210945475000
201,CEFIGX,USD,2006-10-09,1070.46255337761000,1131.82175074696000
202,CEFIGX,USD,2006-10-10,1068.41296487457000,1130.92120928846000
203,CEFIGX,USD,2006-10-11,1067.59346913386000,1131.58132389487000
204,CEFIGX,USD,2006-10-12,1066.67643704267000,1131.77756173361000
205,CEFIGX,USD,2006-10-13,1065.82419100937000,1131.12266950803000
206,CEFIGX,USD,2006-10-16,1068.52670810328000,1133.99075823734000
207,CEFIGX,USD,2006-10-17,1067.41390296679000,1132.80977630126000
208,CEFIGX,USD,2006-10-18,1068.71152152463000,1134.18689438464000
209,CEFIGX,USD,2006-10-19,1069.46027069147000,1135.20481756182000
210,CEFIGX,USD,2006-10-20,1070.09950545781000,1136.41197537695000
211,CEFIGX,USD,2006-10-23,1069.76128088115000,1136.05279152785000
212,CEFIGX,USD,2006-10-24,1073.03531345428000,1139.52971101516000
213,CEFIGX,USD,2006-10-25,1074.16989933156000,1140.73460548661000
214,CEFIGX,USD,2006-10-26,1078.00285646310000,1144.80508525338000
215,CEFIGX,USD,2006-10-27,1077.98840790270000,1145.64673745485000
216,CEFIGX,USD,2006-10-30,1077.86645284500000,1145.51712807042000
217,CEFIGX,USD,2006-10-31,1079.13716859432000,1146.86759839252000
218,CEFIGX,USD,2006-11-01,1080.13224011915000,1147.92512409280000
219,CEFIGX,USD,2006-11-02,1074.46879799375000,1141.90622449595000
220,CEFIGX,USD,2006-11-03,1068.68201419414000,1135.75624186926000
221,CEFIGX,USD,2006-11-06,1073.56185770515000,1140.94236145708000
222,CEFIGX,USD,2006-11-07,1077.05818454433000,1144.65813001918000
223,CEFIGX,USD,2006-11-08,1076.21137679958000,1144.50754624041000
224,CEFIGX,USD,2006-11-09,1076.49058237234000,1146.07835451032000
225,CEFIGX,USD,2006-11-10,1078.72154317947000,1148.84316997814000
226,CEFIGX,USD,2006-11-13,1075.93021693564000,1148.25720266066000
227,CEFIGX,USD,2006-11-14,1079.36244644101000,1152.10501726698000
228,CEFIGX,USD,2006-11-15,1078.67664919611000,1151.37300139106000
229,CEFIGX,USD,2006-11-16,1077.33409292602000,1150.01199521311000
230,CEFIGX,USD,2006-11-17,1079.64168995061000,1152.47526475579000
231,CEFIGX,USD,2006-11-20,1080.61675135608000,1153.66867468078000
232,CEFIGX,USD,2006-11-21,1079.93705778210000,1153.47471041388000
233,CEFIGX,USD,2006-11-22,1083.42620238472000,1157.20144618158000
234,CEFIGX,USD,2006-11-23,1083.42620238472000,1157.20144618158000
235,CEFIGX,USD,2006-11-24,1088.81929348689000,1162.96177651980000
236,CEFIGX,USD,2006-11-27,1088.22929063224000,1162.33159778206000
237,CEFIGX,USD,2006-11-28,1089.61305770828000,1164.67153126020000
238,CEFIGX,USD,2006-11-29,1088.87716429626000,1163.88494550761000
239,CEFIGX,USD,2006-11-30,1092.37416895597000,1167.62284286763000
240,CEFIGX,USD,2006-12-01,1093.56078153648000,1168.89119577637000
241,CEFIGX,USD,2006-12-04,1097.02955986051000,1172.59892241720000
242,CEFIGX,USD,2006-12-05,1098.90131084609000,1174.59960979065000
243,CEFIGX,USD,2006-12-06,1099.14880581127000,1174.86415355511000
244,CEFIGX,USD,2006-12-07,1097.25259574774000,1174.02644455007000
245,CEFIGX,USD,2006-12-08,1094.35323339735000,1171.31580370503000
246,CEFIGX,USD,2006-12-11,1094.72014897317000,1172.12470852175000
247,CEFIGX,USD,2006-12-12,1093.94420837939000,1173.65813823963000
248,CEFIGX,USD,2006-12-13,1090.36537785139000,1172.38279165084000
249,CEFIGX,USD,2006-12-14,1089.34973201086000,1171.29074880902000
250,CEFIGX,USD,2006-12-15,1087.59257203130000,1169.47397352259000
251,CEFIGX,USD,2006-12-18,1086.82480465169000,1168.64840336768000
252,CEFIGX,USD,2006-12-19,1086.21925214943000,1168.79769224880000
253,CEFIGX,USD,2006-12-20,1087.65247143931000,1170.98025344495000
254,CEFIGX,USD,2006-12-21,1087.42308495341000,1170.73329308541000
255,CEFIGX,USD,2006-12-22,1089.68754167661000,1173.53471193175000
256,CEFIGX,USD,2006-12-25,1089.68754167661000,1173.53471193175000
257,CEFIGX,USD,2006-12-26,1089.62828725640000,1173.47089811697000
258,CEFIGX,USD,2006-12-27,1088.45731022532000,1174.16279184291000
259,CEFIGX,USD,2006-12-28,1084.63260591076000,1170.03692907018000
260,CEFIGX,USD,2006-12-29,1085.96103277049000,1171.46995669168000
261,CEFIGX,USD,2007-01-01,1085.96103277049000,1171.46995669168000
262,CEFIGX,USD,2007-01-02,1085.96103277049000,1171.46995669168000
263,CEFIGX,USD,2007-01-03,1088.17543648334000,1173.85872327106000
264,CEFIGX,USD,2007-01-04,1091.04517525213000,1176.95442620123000
265,CEFIGX,USD,2007-01-05,1087.64002704059000,1173.28115551515000
266,CEFIGX,USD,2007-01-08,1091.65143746651000,1177.60842569899000
267,CEFIGX,USD,2007-01-09,1093.18034654888000,1179.25772157836000
268,CEFIGX,USD,2007-01-10,1088.34107075842000,1176.36743978914000
269,CEFIGX,USD,2007-01-11,1085.83358044340000,1174.12447756779000
270,CEFIGX,USD,2007-01-12,1084.39744968235000,1173.10610477300000
271,CEFIGX,USD,2007-01-15,1084.39744968235000,1173.10610477300000
272,CEFIGX,USD,2007-01-16,1083.28648927925000,1171.90426274412000
273,CEFIGX,USD,2007-01-17,1082.26587025105000,1170.80015242647000
274,CEFIGX,USD,2007-01-18,1085.65109427664000,1174.52576861151000
275,CEFIGX,USD,2007-01-19,1086.47414353745000,1175.41619516822000
276,CEFIGX,USD,2007-01-22,1084.18463270459000,1174.01658851379000
277,CEFIGX,USD,2007-01-23,1084.75314301823000,1174.63220371328000
278,CEFIGX,USD,2007-01-24,1086.29592350830000,1176.30281389641000
279,CEFIGX,USD,2007-01-25,1083.67926748596000,1173.46935040319000
280,CEFIGX,USD,2007-01-26,1085.49736212247000,1175.43808635311000
281,CEFIGX,USD,2007-01-29,1085.23604678023000,1175.98104431261000
282,CEFIGX,USD,2007-01-30,1087.28660206982000,1178.20306242380000
283,CEFIGX,USD,2007-01-31,1088.68392929067000,1179.71723100427000
284,CEFIGX,USD,2007-02-01,1090.45000725584000,1181.63098443697000
285,CEFIGX,USD,2007-02-02,1090.99683023114000,1182.22353151966000
286,CEFIGX,USD,2007-02-05,1091.47870102337000,1182.74569526381000
287,CEFIGX,USD,2007-02-06,1091.98218933096000,1183.29128413134000
288,CEFIGX,USD,2007-02-07,1091.96870059566000,1183.27666749832000
289,CEFIGX,USD,2007-02-08,1092.44269187797000,1185.19948675787000
290,CEFIGX,USD,2007-02-09,1090.42472194822000,1183.81816702647000
291,CEFIGX,USD,2007-02-12,1089.10648524699000,1182.71854875974000
292,CEFIGX,USD,2007-02-13,1087.31971842466000,1182.74674600477000
293,CEFIGX,USD,2007-02-14,1087.02445437724000,1182.61385900329000
294,CEFIGX,USD,2007-02-15,1092.07709520172000,1188.11081267303000
295,CEFIGX,USD,2007-02-16,1091.71534530890000,1188.80063040393000
296,CEFIGX,USD,2007-02-19,1091.71534530890000,1188.80063040393000
297,CEFIGX,USD,2007-02-20,1090.71311899362000,1187.77267082880000
298,CEFIGX,USD,2007-02-21,1092.19899194514000,1189.39076751565000
299,CEFIGX,USD,2007-02-22,1092.74237041697000,1189.98249973884000
300,CEFIGX,USD,2007-02-23,1096.77329698946000,1194.37212734810000
301,CEFIGX,USD,2007-02-26,1098.93479544278000,1197.55657255269000
302,CEFIGX,USD,2007-02-27,1094.68463625909000,1192.92499105583000
303,CEFIGX,USD,2007-02-28,1099.15970207366000,1197.80166299402000
304,CEFIGX,USD,2007-03-01,1096.46594802932000,1194.86616320458000
305,CEFIGX,USD,2007-03-02,1095.76133240632000,1194.09831321572000
306,CEFIGX,USD,2007-03-05,1086.86350189463000,1184.40196411936000
307,CEFIGX,USD,2007-03-06,1087.08680783543000,1184.64531021979000
308,CEFIGX,USD,2007-03-07,1089.19810977626000,1186.94608686858000
309,CEFIGX,USD,2007-03-08,1091.86750511257000,1191.27220150009000
310,CEFIGX,USD,2007-03-09,1092.86193967719000,1192.96808814984000
311,CEFIGX,USD,2007-03-12,1095.94277555293000,1196.66446959994000
312,CEFIGX,USD,2007-03-13,1091.71007754235000,1194.00177085909000
313,CEFIGX,USD,2007-03-14,1092.03238205625000,1194.75026622299000
314,CEFIGX,USD,2007-03-15,1091.56891673664000,1194.24320679592000
315,CEFIGX,USD,2007-03-16,1091.44106803231000,1194.10333248811000
316,CEFIGX,USD,2007-03-19,1093.19822370099000,1196.02576834024000
317,CEFIGX,USD,2007-03-20,1094.61763750194000,1197.57869391684000
318,CEFIGX,USD,2007-03-21,1097.39422721281000,1201.24984569078000
319,CEFIGX,USD,2007-03-22,1099.84969736584000,1203.93769757599000
320,CEFIGX,USD,2007-03-23,1102.42500876234000,1206.75673228652000
321,CEFIGX,USD,2007-03-26,1103.60142295766000,1208.04448042256000
322,CEFIGX,USD,2007-03-27,1102.25629990979000,1206.57205710045000
323,CEFIGX,USD,2007-03-28,1102.42408549690000,1207.46547028869000
324,CEFIGX,USD,2007-03-29,1103.14692412474000,1208.25718256638000
325,CEFIGX,USD,2007-03-30,1104.35821596538000,1209.58388895030000
326,CEFIGX,USD,2007-04-02,1104.34796824818000,1209.57266480813000
327,CEFIGX,USD,2007-04-03,1105.24285523528000,1210.55281859010000
328,CEFIGX,USD,2007-04-04,1105.88874969846000,1211.26025529436000
329,CEFIGX,USD,2007-04-05,1105.75398685989000,1211.11265195696000
330,CEFIGX,USD,2007-04-06,1105.75398685989000,1211.11265195696000
331,CEFIGX,USD,2007-04-09,1106.97429295159000,1213.08265596453000
332,CEFIGX,USD,2007-04-10,1107.03619671233000,1214.50858794127000
333,CEFIGX,USD,2007-04-11,1106.79953469568000,1215.50558382841000
334,CEFIGX,USD,2007-04-12,1104.93803167203000,1215.11411907385000
335,CEFIGX,USD,2007-04-13,1105.65036431541000,1215.89748015623000
336,CEFIGX,USD,2007-04-16,1105.52078935612000,1215.75498495922000
337,CEFIGX,USD,2007-04-17,1102.72805096698000,1212.68377575992000
338,CEFIGX,USD,2007-04-18,1103.58980916344000,1213.66645282156000
339,CEFIGX,USD,2007-04-19,1103.56677627755000,1213.75545727191000
340,CEFIGX,USD,2007-04-20,1103.57733202261000,1214.25446907761000
341,CEFIGX,USD,2007-04-23,1103.14663733258000,1213.78058026438000
342,CEFIGX,USD,2007-04-24,1105.11430757610000,1215.94558702697000
343,CEFIGX,USD,2007-04-25,1104.87916530414000,1215.68686247155000
344,CEFIGX,USD,2007-04-26,1104.85428427013000,1216.37289883431000
345,CEFIGX,USD,2007-04-27,1104.84059905755000,1216.35783230297000
346,CEFIGX,USD,2007-04-30,1105.60880903731000,1217.20358165951000
347,CEFIGX,USD,2007-05-01,1106.56092964173000,1218.25180468414000
348,CEFIGX,USD,2007-05-02,1105.40552476650000,1216.97977886370000
349,CEFIGX,USD,2007-05-03,1107.51263352112000,1219.29956892155000
350,CEFIGX,USD,2007-05-04,1106.82366711370000,1218.54106159789000
351,CEFIGX,USD,2007-05-07,1106.27263662783000,1217.93441277643000
352,CEFIGX,USD,2007-05-08,1106.23718917526000,1218.53208111834000
353,CEFIGX,USD,2007-05-09,1108.19864022799000,1222.05292654239000
354,CEFIGX,USD,2007-05-10,1107.97767791035000,1221.80926296339000
355,CEFIGX,USD,2007-05-11,1106.21700381797000,1222.56902063851000
356,CEFIGX,USD,2007-05-14,1104.37799049039000,1220.74350715337000
357,CEFIGX,USD,2007-05-15,1103.54711039581000,1219.82507932394000
358,CEFIGX,USD,2007-05-16,1102.75869176323000,1218.98875778252000
359,CEFIGX,USD,2007-05-17,1099.50141974034000,1215.38817135632000
360,CEFIGX,USD,2007-05-18,1098.21269068147000,1213.96361107280000
361,CEFIGX,USD,2007-05-21,1095.60063750039000,1211.19117181897000
362,CEFIGX,USD,2007-05-22,1091.76925933430000,1207.44547572556000
363,CEFIGX,USD,2007-05-23,1093.00614057291000,1208.81340822851000
364,CEFIGX,USD,2007-05-24,1088.37713983767000,1203.69395102900000
365,CEFIGX,USD,2007-05-25,1092.26251317157000,1207.99099128125000
366,CEFIGX,USD,2007-05-28,1092.26251317157000,1207.99099128125000
367,CEFIGX,USD,2007-05-29,1095.36622854743000,1212.14063945710000
368,CEFIGX,USD,2007-05-30,1095.74557450917000,1212.56042659738000
369,CEFIGX,USD,2007-05-31,1098.00976758935000,1215.06599996320000
370,CEFIGX,USD,2007-06-01,1096.55584636364000,1213.45707962374000
371,CEFIGX,USD,2007-06-04,1095.26955839143000,1212.03366352370000
372,CEFIGX,USD,2007-06-05,1095.73145387246000,1212.54480059289000
373,CEFIGX,USD,2007-06-06,1092.11648502296000,1208.54444843791000
374,CEFIGX,USD,2007-06-07,1072.04351450874000,1187.71814959889000
375,CEFIGX,USD,2007-06-08,1066.62918958198000,1181.71961325563000
376,CEFIGX,USD,2007-06-11,1061.84061711438000,1177.37567860907000
