,date,discount_value,full_discount_value,full_preminum_value,full_value,preminum_value,value
0,2016-09-30,0.634501559363,0.634501559363,0.329758517673,0.712822950592,0.329758517673,0.712822950592
1,2016-10-07,-0.735747461084,-0.735747461084,0.850582642926,-0.506350067207,0.850582642926,-0.506350067207
2,2016-10-14,-0.719794389635,-0.719794389635,-0.118582961008,-0.284843216441,-0.118582961008,-0.284843216441
3,2016-10-21,0.516732178092,0.516732178092,0.548647607677,0.549354526927,0.548647607677,0.549354526927
4,2016-10-28,-0.790298714844,-0.790298714844,-0.00638010719928,-0.170485775362,-0.00638010719928,-0.170485775362
5,2016-11-04,-2.56496335314,-2.56496335314,-2.04772703577,-2.42902786947,-2.04772703577,-2.42902786947
6,2016-11-11,-2.3650417567,-2.3650417567,1.36768691786,-1.00543157048,1.36768691786,-1.00543157048
7,2016-11-18,2.38381513717,2.38381513717,1.68151151381,2.05954874645,1.68151151381,2.05954874645
8,2016-11-25,1.542879365,1.542879365,1.26955117502,1.78677287183,1.26955117502,1.78677287183
9,2016-12-02,-0.275243228997,-0.275243228997,-0.906922948377,-0.267709067312,-0.906922948377,-0.267709067312
10,2016-12-09,2.08411307026,2.08411307026,1.24721748881,1.60131772319,1.24721748881,1.60131772319
11,2016-12-16,0.261900338629,0.261900338629,0.589511381201,0.236073144871,0.589511381201,0.236073144871
12,2016-12-23,-0.0857777483339,-0.0857777483339,0.882462303817,0.646092161128,0.882462303817,0.646092161128
13,2016-12-30,1.09775055086,1.09775055086,0.817047467472,1.33274397075,0.817047467472,1.33274397075
14,2017-01-06,1.03650936932,1.03650936932,0.994126522412,0.956834768741,0.994126522412,0.956834768741
15,2017-01-13,0.631488226456,0.631488226456,0.886301785417,0.541802081957,0.886301785417,0.541802081957
16,2017-01-20,-0.740638608684,-0.740638608684,-0.251491927835,-0.244536804603,-0.251491927835,-0.244536804603
17,2017-01-27,0.959873256351,0.959873256351,1.71029313146,1.33489245505,1.71029313146,1.33489245505
18,2017-02-03,0.16480004392,0.16480004392,0.800576879032,0.766361125767,0.800576879032,0.766361125767
19,2017-02-10,0.230938075489,0.230938075489,0.615649851605,0.355118585495,0.615649851605,0.355118585495
20,2017-02-17,-0.374949145004,-0.374949145004,-0.0519879891738,-0.0769500772073,-0.0519879891738,-0.0769500772073
21,2017-02-24,1.00930984808,1.00930984808,0.36976023242,0.692144728656,0.36976023242,0.692144728656
22,2017-03-03,-0.180965022251,-0.180965022251,0.743890473803,0.353976309996,0.743890473803,0.353976309996
23,2017-03-10,-2.1714362179,-2.1714362179,-1.36021562472,-2.05218976221,-1.36021562472,-2.05218976221
24,2017-03-17,-0.0411978788843,-0.0411978788843,1.19162712455,0.543537579444,1.19162712455,0.543537579444
25,2017-03-24,0.311110445626,0.311110445626,0.00871443774815,0.0474587240632,0.00871443774815,0.0474587240632
26,2017-03-31,0.637238801983,0.637238801983,-0.129273102583,0.429643736179,-0.129273102583,0.429643736179
27,2017-04-07,0.682125538548,0.682125538548,0.506902923236,0.497236926831,0.506902923236,0.497236926831
28,2017-04-21,1.30118650862,1.30118650862,1.43171503385,1.23547820316,1.43171503385,1.23547820316
29,2017-04-28,0.827936047845,0.827936047845,0.787050377659,0.915479121108,0.787050377659,0.915479121108
30,2017-05-05,-0.469762545994,-0.469762545994,0.5514562663,-0.00179725099102,0.5514562663,-0.00179725099102
31,2017-05-12,0.494363446465,0.494363446465,0.356902094808,0.491817338872,0.356902094808,0.491817338872
32,2017-05-19,-0.477714478622,-0.477714478622,-0.522120319844,-0.61601110736,-0.522120319844,-0.61601110736
33,2017-05-26,0.876786288161,0.876786288161,1.29694718694,0.753574899305,1.29694718694,0.753574899305
34,2017-06-02,0.178187934481,0.178187934481,0.240758765057,0.199322767466,0.240758765057,0.199322767466
35,2017-06-09,-0.33159703187,-0.33159703187,0.302058984852,-0.0719921210991,0.302058984852,-0.0719921210991
36,2017-06-16,-0.202125871833,-0.202125871833,0.093209372541,-0.130184740648,0.093209372541,-0.130184740648
37,2017-06-23,-0.558582754637,-0.558582754637,-0.769465573007,-0.454250725157,-0.769465573007,-0.454250725157
38,2017-06-30,-0.190539391513,-0.190539391513,0.279219156824,0.0867572045456,0.279219156824,0.0867572045456
