,CapitalLT,CapitalReturn,DeclaredDateDisplay,ExDivDateDisplay,Income,PayDateDisplay,Special,TotDiv,TICKER
0,,,3/16/2017,5/10/2017,0.02,5/26/2017,,0.02,ASA
1,,,10/31/2016,11/10/2016,0.02,11/28/2016,,0.02,ASA
2,,,3/16/2016,5/11/2016,0.02,5/27/2016,,0.02,ASA
3,,,11/6/2015,11/12/2015,0.02,11/25/2015,,0.02,ASA
4,,,3/13/2015,5/11/2015,0.02,5/27/2015,,0.02,ASA
5,,,11/4/2014,11/12/2014,0.02,11/26/2014,,0.02,ASA
6,,,3/13/2014,5/13/2014,0.02,5/28/2014,,0.02,ASA
7,,,11/4/2013,11/15/2013,0.15,11/26/2013,,0.15,ASA
8,,,3/15/2013,5/14/2013,0.03,5/29/2013,,0.03,ASA
9,,,11/5/2012,11/15/2012,0.35,11/29/2012,,0.35,ASA
10,,,3/16/2012,5/16/2012,0.03,5/31/2012,,0.03,ASA
11,,,11/7/2011,11/16/2011,0.34,11/28/2011,,0.34,ASA
12,,,5/9/2011,5/19/2011,0.02,5/31/2011,,0.02,ASA
13,,,11/9/2010,11/17/2010,0.32,11/29/2010,,0.32,ASA
14,,,5/4/2010,5/19/2010,0.02,5/28/2010,,0.02,ASA
15,,,11/9/2009,11/18/2009,0.43329,11/27/2009,,0.43329,ASA
16,,,5/12/2009,5/20/2009,0.03333,5/29/2009,,0.03333,ASA
17,,,11/13/2008,11/26/2008,1.7,12/5/2008,,1.7,ASA
18,,,5/8/2008,5/22/2008,,5/30/2008,,0.3,ASA
19,,,11/15/2007,11/20/2007,,11/30/2007,S,2.0,ASA
20,,,5/10/2007,5/16/2007,,5/25/2007,,0.3,ASA
21,,,11/9/2006,11/21/2006,,12/1/2006,S,0.14,ASA
22,,,11/9/2006,11/21/2006,,12/1/2006,,0.56,ASA
23,,,5/19/2006,5/24/2006,,6/2/2006,,0.2,ASA
24,,,11/10/2005,11/23/2005,,12/2/2005,S,0.7,ASA
25,,,5/12/2005,5/27/2005,,5/26/2005,,0.2,ASA
26,,,11/11/2004,11/17/2004,,11/26/2004,,0.1,ASA
27,,,7/29/2004,8/18/2004,,8/27/2004,,0.15,ASA
28,,,5/7/2004,5/19/2004,,5/28/2004,,0.15,ASA
29,,,2/6/2004,2/18/2004,,2/27/2004,,0.15,ASA
30,,,11/6/2003,11/12/2003,,11/21/2003,S,0.2,ASA
31,,,11/6/2003,11/12/2003,,11/21/2003,,0.15,ASA
32,,,7/31/2003,8/13/2003,,8/22/2003,,0.15,ASA
33,,,5/9/2003,5/21/2003,,5/30/2003,,0.15,ASA
34,,,2/1/2003,2/11/2003,,2/21/2003,,0.15,ASA
35,,,11/8/2002,11/13/2002,,11/22/2002,S,0.2,ASA
36,,,11/8/2002,11/13/2002,,11/22/2002,,0.15,ASA
37,,,7/26/2002,8/14/2002,,8/23/2002,,0.15,ASA
