,date,discount_value,full_discount_value,full_preminum_value,full_value,preminum_value,value
0,2015-10-02,-3.94330511692,-5.67646917257,-3.28661063764,-4.12470609093,-2.65208648953,-3.19401209099
1,2015-10-09,-0.277002829686,-0.981525685203,-1.22233120305,-0.552625647796,-0.358354830474,0.291935487024
2,2015-10-16,-0.442316915834,-1.3274639522,-0.493186623904,-0.588474781288,0.172972865578,0.219793618144
3,2015-10-23,-0.823694744878,-1.55599970902,-1.57157341499,-0.716880314531,-0.800234145492,0.0589666470924
4,2015-10-30,0.630269045234,0.149488212533,-0.311321835407,0.584057887508,0.287351657665,1.22456902389
5,2015-11-06,2.56156271372,2.92669713793,1.77445693066,2.46547256964,2.51745063173,2.91276668982
6,2015-11-13,-3.81677734828,-6.73345071268,-2.7809467806,-3.92525644275,-2.1436169778,-2.72378188184
7,2015-11-20,-2.83440914346,-4.9774631248,-1.17199335961,-2.50990771681,-0.401017881641,-1.54462327892
8,2015-11-27,-3.37702788311,-5.30593604788,-0.945668064624,-2.67254093274,-0.33262627173,-1.82092302803
9,2015-12-04,-3.38884579702,-4.88388711917,-1.31066812206,-2.65019880031,-0.698960410988,-1.85271035662
10,2015-12-11,-7.0210546878,-9.94424609687,-4.58295310395,-6.52937169522,-3.63060784996,-5.06250735161
11,2015-12-18,-3.41301972962,-4.33141228474,-0.0786501643408,-1.69904012358,0.728436853905,-0.879239238104
12,2016-01-08,-2.8133053768,-4.050881203,-0.925185740272,-1.75042408036,0.115196275391,-0.667420931967
13,2016-01-15,-7.14956740787,-9.80215441406,-3.96748049933,-5.8866115814,-2.61119702822,-4.33555586283
14,2016-01-22,-6.99817776879,-10.0441215215,-4.38753627247,-6.28100206325,-3.07051571933,-4.53464354169
15,2016-01-29,-0.93942993566,-2.08066716941,0.237587544798,-0.141594586617,1.20025575127,0.717200334225
16,2016-02-05,-3.66858516504,-4.55077961155,-3.15217632592,-3.72825688001,-2.32510221469,-2.78739981275
17,2016-02-12,-7.15917992738,-8.38990062873,-5.44770498005,-7.02970221879,-4.87621777719,-5.87525676609
18,2016-02-19,-1.80723595268,-2.96211172489,-1.11893896461,-2.22024005493,-0.448130609424,-1.43383641509
19,2016-02-26,-0.801573653564,-1.65454423937,0.560847522925,-0.276607318262,1.32972948184,0.246286152493
20,2016-03-04,2.26918633495,1.41336339283,2.30825972224,1.78510760509,3.07720304706,2.34818973539
21,2016-03-11,5.33133397767,3.92634834216,4.07519387007,4.6552814785,5.13396490624,5.57948160582
22,2016-03-18,9.69977450037,11.778017908,9.17122430579,10.2463971521,10.1299053851,10.5464653591
23,2016-04-01,9.34227249486,10.3996927197,8.94317356225,9.44719464597,9.72748329682,9.76359437913
24,2016-04-08,7.5581907272,7.8444902263,6.59373818855,7.07442313007,7.47826425968,7.70830821398
25,2016-04-15,4.42634518445,3.00711774672,3.08144922527,3.15438322776,4.27152023844,4.3236346955
26,2016-04-22,4.1173979094,3.52013194333,3.68957227906,3.46499432315,4.5528500985,4.27844166909
27,2016-04-29,2.97580597026,2.30865364447,2.63338319347,1.87427034092,3.41478030584,2.61440780303
28,2016-05-06,2.29878435851,1.75863242539,2.09325977674,1.12273069804,2.76287749736,1.76860550245
29,2016-05-13,3.94703980022,2.88213286249,2.24005208213,1.74865103053,3.25574740822,2.75019382446
30,2016-05-20,3.43834921769,2.55348031775,2.49009726658,1.81906876019,3.23869234367,2.60752317628
31,2016-05-27,3.2435392899,2.65358200364,2.04545226137,1.51431963903,2.71381818442,2.1595825317
