,CapitalLT,CapitalReturn,DeclaredDateDisplay,ExDivDateDisplay,Income,PayDateDisplay,Special,TotDiv,TICKER
0,,0.1134,9/9/2016,9/19/2016,0.0266,9/28/2016,,0.14,CH
1,,0.0812,6/9/2016,6/16/2016,0.0588,6/30/2016,,0.14,CH
2,,0.133,3/9/2016,3/16/2016,0.007,3/28/2016,,0.14,CH
3,,0.1365,12/9/2015,12/29/2015,0.0135,1/12/2016,,0.15,CH
4,0.008,0.1312,9/10/2015,9/17/2015,0.0208,9/28/2015,,0.16,CH
5,,0.1296,6/9/2015,6/18/2015,0.0504,6/29/2015,,0.18,CH
6,,0.19,3/10/2015,3/19/2015,,3/30/2015,,0.19,CH
7,,0.2,12/9/2014,12/29/2014,,1/12/2015,,0.2,CH
8,0.19512,0.06488,9/10/2014,9/18/2014,,9/30/2014,,0.26,CH
9,0.21013,0.06987,6/10/2014,6/19/2014,,6/30/2014,,0.28,CH
10,,0.2976,3/11/2014,3/20/2014,0.0124,3/31/2014,,0.31,CH
11,,,12/10/2013,12/27/2013,0.34,1/17/2014,,0.34,CH
12,0.3452,0.01481,9/11/2013,9/26/2013,,10/18/2013,,0.36,CH
13,0.1292,0.1938,6/11/2013,6/26/2013,0.0532,7/12/2013,,0.38,CH
14,0.078,0.3081,3/11/2013,3/26/2013,,4/12/2013,,0.39,CH
15,0.3002,0.0494,12/11/2012,12/27/2012,0.0304,1/11/2013,,0.38,CH
16,0.247,0.095,9/12/2012,9/26/2012,0.0342,11/15/2012,,0.38,CH
17,0.2255,0.1025,6/7/2012,6/27/2012,0.082,7/13/2012,,0.41,CH
18,0.25,0.15,3/8/2012,3/28/2012,0.03,4/13/2012,,0.43,CH
19,0.0396,,12/8/2011,12/28/2011,0.47,1/13/2012,,0.5096,CH
