DataDateJs,TICKER,DiscountData,DiscountRatio1,DiscountRatio2,DiscountRatio3,Return
2016-02-19,WIA,-14.63,-5.42986425339,6.46937370957,-6.31850419084,0.666666666667
2016-02-26,WIA,-14.96,2.25563909774,-5.42986425339,6.46937370957,1.70293282876
2016-03-04,WIA,-14.27,-4.61229946524,2.25563909774,-5.42986425339,1.67441860465
2016-03-11,WIA,-12.42,-12.9642606868,-4.61229946524,2.25563909774,1.82982616651
2016-03-18,WIA,-11.95,-3.78421900161,-12.9642606868,-4.61229946524,2.06648697215
2016-04-01,WIA,-10.83,-9.37238493724,-3.78421900161,-12.9642606868,-0.352112676056
2016-04-08,WIA,-11.15,2.95475530933,-9.37238493724,-3.78421900161,-0.618374558304
2016-04-15,WIA,-11.21,0.538116591928,2.95475530933,-9.37238493724,0.977777777778
2016-04-22,WIA,-10.62,-5.26315789474,0.538116591928,2.95475530933,1.30897887324
2016-04-29,WIA,-10.58,-0.376647834275,-5.26315789474,0.538116591928,-0.857612067392
2016-05-06,WIA,-10.58,-0.0,-0.376647834275,-5.26315789474,0.0876424189308
2016-05-13,WIA,-10.92,3.21361058601,-0.0,-0.376647834275,-0.437828371278
2016-05-20,WIA,-10.61,-2.83882783883,3.21361058601,-0.0,-0.439753737907
2016-05-27,WIA,-11.35,6.97455230914,-2.83882783883,3.21361058601,0.795053003534
2016-06-03,WIA,-11.14,-1.85022026432,6.97455230914,-2.83882783883,1.1393514461
2016-06-10,WIA,-10.96,-1.6157989228,-1.85022026432,6.97455230914,-2.16637781629
2016-06-17,WIA,-12.41,13.2299270073,-1.6157989228,-1.85022026432,1.32860938884
2016-06-24,WIA,-11.52,-7.1716357776,13.2299270073,-1.6157989228,2.09702797203
2016-07-01,WIA,-10.77,-6.51041666667,-7.1716357776,13.2299270073,0.172090514474
2016-07-08,WIA,-11.03,2.41411327762,-6.51041666667,-7.1716357776,-1.02564102564
2016-07-15,WIA,-10.85,-1.63191296464,2.41411327762,-6.51041666667,-0.604490500864
2016-07-22,WIA,-10.98,1.19815668203,-1.63191296464,2.41411327762,-0.25977410947
2016-07-29,WIA,-11.96,8.92531876138,1.19815668203,-1.63191296464,-0.0871072551633
2016-08-05,WIA,-11.29,-5.60200668896,8.92531876138,1.19815668203,-0.0880550300346
2016-08-12,WIA,-11.64,3.10008857396,-5.60200668896,8.92531876138,1.74520069808
2016-08-19,WIA,-10.17,-12.6288659794,3.10008857396,-5.60200668896,-1.54373927959
2016-08-26,WIA,-11.08,8.94788593904,-12.6288659794,3.10008857396,0.0
2016-09-02,WIA,-11.28,1.80505415162,8.94788593904,-12.6288659794,0.783972125436
2016-09-09,WIA,-10.31,-8.59929078014,1.80505415162,8.94788593904,-0.605012964564
2016-09-16,WIA,-10.3,-0.0969932104753,-8.59929078014,1.80505415162,-0.347826086957
2016-09-23,WIA,-11.85,15.0485436893,-0.0969932104753,-8.59929078014,-0.087260034904
2016-09-30,WIA,-12.26,3.45991561181,15.0485436893,-0.0969932104753,-1.65938864629
2016-10-07,WIA,-13.32,8.64600326264,3.45991561181,15.0485436893,-0.557726465364
2016-10-14,WIA,-13.47,1.12612612613,8.64600326264,3.45991561181,-0.510841996213
2016-10-21,WIA,-14.44,7.2011878248,1.12612612613,8.64600326264,0.718132854578
2016-10-28,WIA,-13.36,-7.47922437673,7.2011878248,1.12612612613,0.741532976827
2016-11-04,WIA,-12.65,-5.31437125749,-7.47922437673,7.2011878248,1.21027673579
2016-11-11,WIA,-9.78,-22.6877470356,-5.31437125749,-7.47922437673,-0.699300699301
2016-11-18,WIA,-9.84,0.613496932515,-22.6877470356,-5.31437125749,-0.352112676056
2016-11-25,WIA,-10.09,2.5406504065,0.613496932515,-22.6877470356,-0.265017667845
2016-12-02,WIA,-10.68,5.84737363726,2.5406504065,0.613496932515,0.974313551816
2016-12-09,WIA,-9.81,-8.14606741573,5.84737363726,2.5406504065,-0.877192982456
2016-12-16,WIA,-8.8,-10.2956167176,-8.14606741573,5.84737363726,0.442477876106
2016-12-23,WIA,-9.56,8.63636363636,-10.2956167176,-8.14606741573,1.14537444934
2016-12-30,WIA,-9.18,-3.97489539749,8.63636363636,-10.2956167176,-0.952090592335
2016-01-29,BCX,-16.28,-9.05027932961,-1.21412803532,17.5859831278,1.24416796267
2016-02-05,BCX,-17.28,6.14250614251,-9.05027932961,-1.21412803532,-2.15053763441
2016-02-12,BCX,-18.12,4.86111111111,6.14250614251,-9.05027932961,3.76766091052
2016-02-19,BCX,-17.99,-0.717439293598,4.86111111111,6.14250614251,1.96671709531
2016-02-26,BCX,-16.69,-7.22623679822,-0.717439293598,4.86111111111,5.04451038576
2016-03-04,BCX,-18.06,8.20850808868,-7.22623679822,-0.717439293598,1.27118644068
2016-03-11,BCX,-18.15,0.498338870432,8.20850808868,-7.22623679822,3.62622036262
2016-03-18,BCX,-16.8,-7.43801652893,0.498338870432,8.20850808868,-3.76850605653
2016-04-01,BCX,-17.82,6.07142857143,-7.43801652893,0.498338870432,-0.979020979021
2016-04-08,BCX,-18.43,3.42312008979,6.07142857143,-7.43801652893,2.68361581921
2016-04-15,BCX,-18.04,-2.11611502984,3.42312008979,6.07142857143,3.85144429161
2016-04-22,BCX,-17.58,-2.54988913525,-2.11611502984,3.42312008979,1.98675496689
2016-04-29,BCX,-18.17,3.35608646189,-2.54988913525,-2.11611502984,-3.24675324675
2016-05-06,BCX,-17.77,-2.2014309301,3.35608646189,-2.54988913525,-0.939597315436
2016-05-13,BCX,-17.63,-0.787844682048,-2.2014309301,3.35608646189,0.542005420054
2016-05-20,BCX,-16.72,-5.16165626773,-0.787844682048,-2.2014309301,0.808625336927
2016-05-27,BCX,-17.07,2.09330143541,-5.16165626773,-0.787844682048,1.47058823529
2016-06-03,BCX,-17.23,0.937316930287,2.09330143541,-5.16165626773,2.37154150198
2016-06-10,BCX,-15.45,-10.3308183401,0.937316930287,2.09330143541,-2.3166023166
2016-06-17,BCX,-16.5,6.79611650485,-10.3308183401,0.937316930287,-0.131752305665
2016-06-24,BCX,-15.59,-5.51515151515,6.79611650485,-10.3308183401,2.11081794195
2016-07-01,BCX,-17.13,9.87812700449,-5.51515151515,6.79611650485,0.516795865633
2016-07-08,BCX,-16.88,-1.45942790426,9.87812700449,-5.51515151515,2.69922879177
2016-07-15,BCX,-16.16,-4.2654028436,-1.45942790426,9.87812700449,0.375469336671
2016-07-22,BCX,-14.77,-8.60148514851,-4.2654028436,-1.45942790426,-0.498753117207
2016-07-29,BCX,-15.56,5.34867975626,-8.60148514851,-4.2654028436,-0.375939849624
2016-08-05,BCX,-15.69,0.835475578406,5.34867975626,-8.60148514851,1.38364779874
2016-08-12,BCX,-15.16,-3.37794773741,0.835475578406,5.34867975626,-0.620347394541
2016-08-19,BCX,-16.13,6.39841688654,-3.37794773741,0.835475578406,0.998751560549
2016-08-26,BCX,-13.84,-14.1971481711,6.39841688654,-3.37794773741,0.494437577256
2016-09-02,BCX,-14.33,3.54046242775,-14.1971481711,6.39841688654,-0.492004920049
2016-09-09,BCX,-13.75,-4.04745289602,3.54046242775,-14.1971481711,-4.07911001236
2016-09-16,BCX,-14.73,7.12727272727,-4.04745289602,3.54046242775,2.70618556701
2016-09-23,BCX,-14.12,-4.14120841819,7.12727272727,-4.04745289602,2.25846925972
2016-09-30,BCX,-13.48,-4.53257790368,-4.14120841819,7.12727272727,-3.55828220859
2016-10-07,BCX,-15.57,15.5044510386,-4.53257790368,-4.14120841819,-2.29007633588
2016-10-14,BCX,-16.52,6.10147719974,15.5044510386,-4.53257790368,2.99479166667
2016-10-21,BCX,-15.67,-5.14527845036,6.10147719974,15.5044510386,0.758533501896
2016-10-28,BCX,-14.67,-6.38162093172,-5.14527845036,6.10147719974,-2.38393977415
2016-11-04,BCX,-15.16,3.34014996592,-6.38162093172,-5.14527845036,1.15681233933
2016-11-11,BCX,-15.47,2.04485488127,3.34014996592,-6.38162093172,1.0165184244
2016-11-18,BCX,-14.97,-3.23206205559,2.04485488127,3.34014996592,3.39622641509
2016-11-25,BCX,-14.02,-6.3460253841,-3.23206205559,2.04485488127,0.36496350365
2016-12-02,BCX,-15.47,10.3423680456,-6.3460253841,-3.23206205559,2.90909090909
2016-12-09,BCX,-15.52,0.323206205559,10.3423680456,-6.3460253841,-2.59128386337
2016-12-16,BCX,-15.44,-0.515463917526,0.323206205559,10.3423680456,-0.120918984281
2016-12-23,BCX,-15.46,0.129533678756,-0.515463917526,0.323206205559,0.121065375303
2016-12-30,BCX,-16.13,4.33376455369,0.129533678756,-0.515463917526,3.02297460701
2016-01-29,EMD,-17.75,-6.03493912123,2.44034707158,13.9678615575,1.21120363361
2016-02-05,EMD,-16.8,-5.35211267606,-6.03493912123,2.44034707158,-2.76738967838
2016-02-12,EMD,-18.08,7.61904761905,-5.35211267606,-6.03493912123,1.15384615385
2016-02-19,EMD,-18.17,0.497787610619,7.61904761905,-5.35211267606,3.65019011407
2016-02-26,EMD,-16.12,-11.2823335168,0.497787610619,7.61904761905,3.15480557594
2016-03-04,EMD,-14.84,-7.94044665012,-11.2823335168,0.497787610619,1.20910384068
2016-03-11,EMD,-14.33,-3.43665768194,-7.94044665012,-11.2823335168,1.26493323963
2016-03-18,EMD,-14.18,-1.04675505932,-3.43665768194,-7.94044665012,0.277585010409
2016-04-01,EMD,-14.04,-0.98730606488,-1.04675505932,-3.43665768194,-0.346020761246
2016-04-08,EMD,-14.23,1.35327635328,-0.98730606488,-1.04675505932,0.972222222222
2016-04-15,EMD,-14.82,4.14617006325,1.35327635328,-0.98730606488,1.10041265475
2016-04-22,EMD,-13.68,-7.69230769231,4.14617006325,1.35327635328,0.884353741497
2016-04-29,EMD,-13.38,-2.19298245614,-7.69230769231,4.14617006325,-0.809170600135
2016-05-06,EMD,-13.62,1.79372197309,-2.19298245614,-7.69230769231,0.679809653297
2016-05-13,EMD,-13.95,2.42290748899,1.79372197309,-2.19298245614,-1.14787305874
2016-05-20,EMD,-13.58,-2.6523297491,2.42290748899,1.79372197309,1.6393442623
2016-05-27,EMD,-12.42,-8.54197349043,-2.6523297491,2.42290748899,1.47849462366
2016-06-03,EMD,-12.06,-2.89855072464,-8.54197349043,-2.6523297491,0.927152317881
2016-06-10,EMD,-12.16,0.829187396352,-2.89855072464,-8.54197349043,-1.90288713911
2016-06-17,EMD,-12.83,5.50986842105,0.829187396352,-2.89855072464,0.401337792642
2016-06-24,EMD,-13.29,3.58534684334,5.50986842105,0.829187396352,2.73151232512
2016-07-01,EMD,-13.22,-0.526711813394,3.58534684334,5.50986842105,1.55642023346
2016-07-08,EMD,-12.27,-7.1860816944,-0.526711813394,3.58534684334,1.97956577267
2016-07-15,EMD,-11.57,-5.70497147514,-7.1860816944,-0.526711813394,0.814026299311
2016-07-22,EMD,-10.26,-11.3223854797,-5.70497147514,-7.1860816944,0.993788819876
2016-07-29,EMD,-9.11,-11.2085769981,-11.3223854797,-5.70497147514,-0.79950799508
2016-08-05,EMD,-10.24,12.4039517014,-11.2085769981,-11.3223854797,0.867947923125
2016-08-12,EMD,-10.7,4.4921875,12.4039517014,-11.2085769981,0.921942224954
2016-08-19,EMD,-9.83,-8.1308411215,4.4921875,12.4039517014,0.0
2016-08-26,EMD,-9.68,-1.52594099695,-8.1308411215,4.4921875,0.852618757613
2016-09-02,EMD,-8.81,-8.98760330579,-1.52594099695,-8.1308411215,-0.664251207729
2016-09-09,EMD,-9.52,8.05902383655,-8.98760330579,-1.52594099695,-2.12765957447
2016-09-16,EMD,-10.11,6.1974789916,8.05902383655,-8.98760330579,1.30434782609
2016-09-23,EMD,-10.24,1.28585558853,6.1974789916,8.05902383655,-0.306560392397
2016-09-30,EMD,-10.51,2.63671875,1.28585558853,6.1974789916,-1.0455104551
2016-10-07,EMD,-11.25,7.04091341579,2.63671875,1.28585558853,-2.67246737104
2016-10-14,EMD,-13.14,16.8,7.04091341579,2.63671875,-0.638569604087
2016-10-21,EMD,-13.75,4.64231354642,16.8,7.04091341579,-0.578406169666
2016-10-28,EMD,-13.14,-4.43636363636,4.64231354642,16.8,-3.42598577893
2016-11-04,EMD,-15.78,20.0913242009,-4.43636363636,4.64231354642,-3.68139223561
2016-11-11,EMD,-16.58,5.06970849176,20.0913242009,-4.43636363636,0.0694927032661
2016-11-18,EMD,-14.69,-11.3992762364,5.06970849176,20.0913242009,1.38888888889
2016-11-25,EMD,-13.3,-9.46221919673,-11.3992762364,5.06970849176,-0.958904109589
2016-12-02,EMD,-13.83,3.98496240602,-9.46221919673,-11.3992762364,3.73443983402
2016-12-09,EMD,-12.02,-13.0874909617,3.98496240602,-9.46221919673,-0.2
2016-12-16,EMD,-11.32,-5.82362728785,-13.0874909617,3.98496240602,-1.73680694723
2016-12-23,EMD,-13.52,19.4346289753,-5.82362728785,-13.0874909617,0.0
2016-12-30,EMD,-13.98,3.40236686391,19.4346289753,-5.82362728785,2.17539089055
2016-01-29,NHS,-13.67,-3.11835577605,-4.33898305085,7.42898761835,-0.715015321757
2016-02-05,NHS,-12.59,-7.90051207023,-3.11835577605,-4.33898305085,-4.01234567901
2016-02-12,NHS,-13.29,5.55996822875,-7.90051207023,-3.11835577605,3.85852090032
2016-02-19,NHS,-12.23,-7.97592174567,5.55996822875,-7.90051207023,2.37358101135
2016-02-26,NHS,-12.6,3.02534750613,-7.97592174567,5.55996822875,3.72983870968
2016-03-04,NHS,-12.94,2.69841269841,3.02534750613,-7.97592174567,2.42954324587
2016-03-11,NHS,-11.5,-11.1282843895,2.69841269841,3.02534750613,0.948766603416
2016-03-18,NHS,-11.41,-0.782608695652,-11.1282843895,2.69841269841,-1.22180451128
2016-04-01,NHS,-11.75,2.97984224365,-0.782608695652,-11.1282843895,-0.190294957184
2016-04-08,NHS,-12.44,5.87234042553,2.97984224365,-0.782608695652,1.04861773117
2016-04-15,NHS,-12.9,3.69774919614,5.87234042553,2.97984224365,2.07547169811
2016-04-22,NHS,-12.25,-5.03875968992,3.69774919614,5.87234042553,0.277264325323
2016-04-29,NHS,-12.78,4.32653061224,-5.03875968992,3.69774919614,-1.93548387097
2016-05-06,NHS,-12.79,0.0782472613459,4.32653061224,-5.03875968992,-0.845864661654
2016-05-13,NHS,-13.67,6.8803752932,0.0782472613459,4.32653061224,1.13744075829
2016-05-20,NHS,-12.97,-5.12070226774,6.8803752932,0.0782472613459,1.12464854733
2016-05-27,NHS,-13.05,0.616808018504,-5.12070226774,6.8803752932,0.463392029657
2016-06-03,NHS,-12.58,-3.60153256705,0.616808018504,-5.12070226774,2.17712177122
2016-06-10,NHS,-11.6,-7.79014308426,-3.60153256705,0.616808018504,-2.31130371975
2016-06-17,NHS,-11.89,2.5,-7.79014308426,-3.60153256705,0.646950092421
2016-06-24,NHS,-11.54,-2.94365012616,2.5,-7.79014308426,0.550964187328
2016-07-01,NHS,-11.98,3.81282495667,-2.94365012616,2.5,2.28310502283
2016-07-08,NHS,-12.09,0.918196994992,3.81282495667,-2.94365012616,0.446428571429
2016-07-15,NHS,-12.93,6.94789081886,0.918196994992,3.81282495667,2.22222222222
2016-07-22,NHS,-11.2,-13.3797370456,6.94789081886,0.918196994992,-0.347826086957
2016-07-29,NHS,-10.68,-4.64285714286,-13.3797370456,6.94789081886,-0.087260034904
2016-08-05,NHS,-11.58,8.42696629213,-4.64285714286,-13.3797370456,1.13537117904
2016-08-12,NHS,-11.33,-2.15889464594,8.42696629213,-4.64285714286,1.03626943005
2016-08-19,NHS,-11.03,-2.64783759929,-2.15889464594,8.42696629213,0.25641025641
2016-08-26,NHS,-11.0,-0.271985494107,-2.64783759929,-2.15889464594,1.10826939471
2016-09-02,NHS,-10.02,-8.90909090909,-0.271985494107,-2.64783759929,-1.85413153457
2016-09-09,NHS,-11.48,14.5708582834,-8.90909090909,-0.271985494107,-1.46132765182
2016-09-16,NHS,-11.22,-2.26480836237,14.5708582834,-8.90909090909,2.3539668701
2016-09-23,NHS,-10.45,-6.86274509804,-2.26480836237,14.5708582834,1.02214650767
2016-09-30,NHS,-10.08,-3.54066985646,-6.86274509804,-2.26480836237,-0.843170320405
2016-10-07,NHS,-11.51,14.1865079365,-3.54066985646,-6.86274509804,-0.0850340136054
2016-10-14,NHS,-11.12,-3.38835794961,14.1865079365,-3.54066985646,1.27659574468
2016-10-21,NHS,-10.79,-2.96762589928,-3.38835794961,14.1865079365,-1.93277310924
2016-10-28,NHS,-11.66,8.06302131603,-2.96762589928,-3.38835794961,-4.02742073693
2016-11-04,NHS,-13.58,16.4665523156,8.06302131603,-2.96762589928,-3.03571428571
2016-11-11,NHS,-15.81,16.4212076583,16.4665523156,8.06302131603,3.13075506446
2016-11-18,NHS,-12.7,-19.6710942441,16.4212076583,16.4665523156,2.67857142857
2016-11-25,NHS,-11.13,-12.3622047244,-19.6710942441,16.4212076583,-1.39130434783
2016-12-02,NHS,-12.5,12.3090745732,-12.3622047244,-19.6710942441,2.20458553792
2016-12-09,NHS,-12.2,-2.4,12.3090745732,-12.3622047244,-0.431406384815
2016-12-16,NHS,-11.77,-3.52459016393,-2.4,12.3090745732,0.953206239168
2016-12-23,NHS,-11.34,-3.6533559898,-3.52459016393,-2.4,0.171673819742
2016-12-30,NHS,-11.46,1.0582010582,-3.6533559898,-3.52459016393,1.19965724079
2016-01-29,GIM,-12.69,-15.456362425,21.341956346,3.86230058774,-0.958466453674
2016-02-05,GIM,-11.68,-7.95902285264,-15.456362425,21.341956346,-5.32258064516
2016-02-12,GIM,-13.93,19.2636986301,-7.95902285264,-15.456362425,2.89608177172
2016-02-19,GIM,-11.95,-14.2139267767,19.2636986301,-7.95902285264,-0.331125827815
2016-02-26,GIM,-13.13,9.87447698745,-14.2139267767,19.2636986301,3.98671096346
2016-03-04,GIM,-12.32,-6.16907844631,9.87447698745,-14.2139267767,2.07667731629
2016-03-11,GIM,-11.37,-7.71103896104,-6.16907844631,9.87447698745,1.72143974961
2016-03-18,GIM,-9.22,-18.90941073,-7.71103896104,-6.16907844631,0.461538461538
2016-04-01,GIM,-9.18,-0.433839479393,-18.90941073,-7.71103896104,-2.29709035222
2016-04-08,GIM,-9.63,4.90196078431,-0.433839479393,-18.90941073,1.88087774295
2016-04-15,GIM,-9.22,-4.25752855659,4.90196078431,-0.433839479393,-0.153846153846
2016-04-22,GIM,-10.48,13.6659436009,-4.25752855659,4.90196078431,1.54083204931
2016-04-29,GIM,-8.47,-19.179389313,13.6659436009,-4.25752855659,-2.12443095599
2016-05-06,GIM,-9.03,6.61157024793,-19.179389313,13.6659436009,0.15503875969
2016-05-13,GIM,-9.01,-0.221483942414,6.61157024793,-19.179389313,-1.08359133127
2016-05-20,GIM,-10.0,10.987791343,-0.221483942414,6.61157024793,0.156494522692
