,CapitalLT,CapitalReturn,DeclaredDateDisplay,ExDivDateDisplay,Income,PayDateDisplay,Special,TotDiv,TICKER
0,0.1555,,7/12/2016,7/19/2016,,7/28/2016,,0.1555,GRR
1,,,12/18/2015,12/29/2015,0.0733,1/12/2016,,0.0733,GRR
2,0.0867,,12/18/2015,12/29/2015,,1/12/2016,S,0.1193,GRR
3,0.38335,,12/19/2014,12/29/2014,0.04206,1/12/2015,S,0.42541,GRR
4,0.04206,,12/19/2014,12/29/2014,0.00461,1/12/2015,,0.04667,GRR
5,,,12/20/2013,12/27/2013,0.06016,1/17/2014,,0.06016,GRR
6,0.21312,,12/20/2013,12/27/2013,,1/17/2014,S,0.2271,GRR
7,2.63481,,12/7/2012,12/19/2012,,1/31/2013,S,2.63481,GRR
8,,,12/7/2012,12/19/2012,0.02021,1/31/2013,,0.02021,GRR
9,3.16,,12/14/2011,12/22/2011,,1/31/2012,S,3.16,GRR
10,2.15,,12/17/2010,12/29/2010,,1/14/2011,S,3.12,GRR
11,,,12/17/2010,12/29/2010,0.05,1/14/2011,,0.05,GRR
12,,,12/17/2009,12/28/2009,0.18,1/15/2010,,0.18,GRR
13,0.34,,12/17/2009,12/28/2009,,1/15/2010,S,0.34,GRR
14,1.98,,12/19/2008,12/29/2008,,1/15/2009,S,1.98,GRR
15,,,12/20/2007,12/27/2007,,1/14/2008,S,0.52,GRR
16,,,12/19/2003,12/26/2003,,1/9/2004,S,0.07,GRR
