,CapitalLT,CapitalReturn,DeclaredDateDisplay,ExDivDateDisplay,Income,PayDateDisplay,Special,TotDiv,TICKER
0,,,7/3/2017,7/12/2017,0.06,8/1/2017,,0.06,NUW
1,,,6/1/2017,6/13/2017,0.06,7/3/2017,,0.06,NUW
2,,,5/1/2017,5/11/2017,0.06,6/1/2017,,0.06,NUW
3,,,4/3/2017,4/11/2017,0.06,5/1/2017,,0.06,NUW
4,,,3/1/2017,3/13/2017,0.06,4/3/2017,,0.06,NUW
5,,,2/1/2017,2/13/2017,0.06,3/1/2017,,0.06,NUW
6,,,1/3/2017,1/11/2017,0.06,2/1/2017,,0.06,NUW
7,,,12/1/2016,12/13/2016,0.0072,12/30/2016,S,0.0072,NUW
8,,,12/1/2016,12/13/2016,0.06,12/30/2016,,0.06,NUW
9,,,11/1/2016,11/10/2016,0.06,12/1/2016,,0.06,NUW
10,,,10/3/2016,10/12/2016,0.06,11/1/2016,,0.06,NUW
11,,,9/1/2016,9/13/2016,0.06,10/3/2016,,0.06,NUW
12,,,8/1/2016,8/11/2016,0.065,9/1/2016,,0.065,NUW
