,CapitalLT,CapitalReturn,DeclaredDateDisplay,ExDivDateDisplay,Income,PayDateDisplay,Special,TotDiv,TICKER
0,,0.16,5/18/2017,6/14/2017,,6/23/2017,,0.16,GDL
1,,0.16,2/23/2017,3/15/2017,,3/24/2017,,0.16,GDL
2,0.141,0.0135,11/18/2016,12/7/2016,0.0002,12/16/2016,,0.16,GDL
3,0.141,0.0135,8/17/2016,9/14/2016,0.0002,9/23/2016,,0.16,GDL
4,,0.107,5/19/2016,6/14/2016,0.007,6/23/2016,,0.16,GDL
5,,0.107,2/25/2016,3/14/2016,0.007,3/23/2016,,0.16,GDL
6,0.1406,0.0194,11/19/2015,12/9/2015,,12/18/2015,,0.16,GDL
7,0.1406,0.0194,8/20/2015,9/14/2015,,9/23/2015,,0.16,GDL
8,,0.031,5/21/2015,6/12/2015,,6/23/2015,,0.16,GDL
9,,0.031,2/17/2015,3/13/2015,,3/24/2015,,0.16,GDL
10,0.0877,0.0452,11/20/2014,12/10/2014,0.0115,12/19/2014,,0.16,GDL
11,0.0877,0.0452,8/21/2014,9/12/2014,0.0115,9/23/2014,,0.16,GDL
12,,0.1442,5/14/2014,6/12/2014,0.0976,6/23/2014,,0.3688,GDL
13,,0.269,2/27/2014,3/13/2014,,3/24/2014,,0.32,GDL
14,0.0577,0.2479,11/21/2013,12/11/2013,,12/19/2013,,0.32,GDL
15,0.0577,0.2479,8/22/2013,9/12/2013,,9/23/2013,,0.32,GDL
16,,0.231,5/17/2013,6/12/2013,,6/21/2013,,0.32,GDL
17,,0.231,2/28/2013,3/12/2013,,3/21/2013,,0.32,GDL
18,,0.2979,11/19/2012,12/12/2012,,12/20/2012,,0.32,GDL
19,,0.2979,8/16/2012,9/12/2012,,9/21/2012,,0.32,GDL
20,,,5/17/2012,6/13/2012,0.32,6/22/2012,,0.32,GDL
21,,,3/1/2012,3/14/2012,0.32,3/23/2012,,0.32,GDL
22,0.00102,0.21825,11/17/2011,12/9/2011,0.00165,12/16/2011,,0.32,GDL
23,,0.21825,8/18/2011,9/14/2011,0.00167,9/23/2011,,0.32,GDL
24,,0.32,5/26/2011,6/14/2011,,6/23/2011,,0.32,GDL
25,,0.32,2/17/2011,3/15/2011,,3/24/2011,,0.32,GDL
26,,0.32,11/18/2010,12/10/2010,,12/17/2010,,0.32,GDL
27,,0.29,8/19/2010,9/14/2010,0.03,9/23/2010,,0.32,GDL
28,,0.313,5/20/2010,6/14/2010,,6/23/2010,,0.32,GDL
29,,0.291,2/25/2010,3/15/2010,,3/24/2010,,0.32,GDL
30,,0.44,11/19/2009,12/10/2009,,12/17/2009,,0.44,GDL
31,,0.32,8/20/2009,9/14/2009,,9/23/2009,,0.32,GDL
32,,0.32,5/21/2009,6/12/2009,,6/23/2009,,0.32,GDL
33,,0.027,2/26/2009,3/13/2009,0.079,3/24/2009,,0.2,GDL
34,,0.2304,11/20/2008,12/10/2008,0.0712,12/17/2008,,0.4,GDL
35,,,8/21/2008,9/12/2008,,9/24/2008,,0.4,GDL
36,,,5/27/2008,6/12/2008,,6/24/2008,,0.4,GDL
37,,,2/29/2008,3/13/2008,,3/25/2008,,0.4,GDL
38,,,11/20/2007,12/10/2007,,12/17/2007,,0.4,GDL
39,,,8/16/2007,9/12/2007,,9/24/2007,,0.4,GDL
40,,,5/17/2007,6/13/2007,,6/25/2007,,0.4,GDL
