,CapitalLT,CapitalReturn,DeclaredDateDisplay,ExDivDateDisplay,Income,PayDateDisplay,Special,TotDiv,TICKER
0,0.183,,6/7/2017,7/11/2017,0.124,7/20/2017,,0.361,ZF
1,,0.17638,3/14/2017,3/22/2017,0.07924,3/31/2017,,0.25562,ZF
2,,0.17638,12/2/2016,1/5/2017,0.07924,1/10/2017,,0.25562,ZF
3,0.15082,0.02301,9/21/2016,10/11/2016,0.0818,10/20/2016,,0.25562,ZF
4,,0.09202,6/6/2016,7/7/2016,0.1636,7/18/2016,,0.25562,ZF
5,,0.069,3/4/2016,4/7/2016,0.031,4/18/2016,,0.1,ZF
6,0.019,0.061,12/8/2015,1/6/2016,0.02,1/11/2016,,0.1,ZF
7,0.029,0.028,9/4/2015,10/8/2015,0.043,10/20/2015,,0.1,ZF
8,0.035,,6/10/2015,7/9/2015,0.065,7/20/2015,,0.1,ZF
9,,0.022,3/4/2015,4/9/2015,0.078,4/20/2015,,0.1,ZF
10,,,1/2/2015,1/6/2015,0.1,1/9/2015,,0.1,ZF
11,,,9/23/2014,10/9/2014,0.1,10/21/2014,,0.1,ZF
12,,,5/23/2014,7/9/2014,0.1,7/18/2014,,0.1,ZF
13,0.00833,,2/3/2014,4/9/2014,0.09167,4/21/2014,,0.1,ZF
14,,,12/16/2013,1/3/2014,0.06,1/9/2014,,0.06,ZF
15,,,9/30/2013,10/9/2013,0.06,10/18/2013,,0.06,ZF
16,,,7/1/2013,7/9/2013,0.05,7/18/2013,,0.05,ZF
17,,0.013,3/11/2013,4/9/2013,0.037,4/18/2013,,0.05,ZF
18,,,12/17/2012,1/3/2013,0.05,1/9/2013,,0.05,ZF
19,,,9/21/2012,10/9/2012,0.05,10/18/2012,,0.05,ZF
20,,,7/2/2012,7/10/2012,0.05,7/19/2012,,0.05,ZF
21,,,4/2/2012,4/10/2012,0.05,4/19/2012,,0.05,ZF
22,,,1/3/2012,1/5/2012,0.05,1/9/2012,,0.05,ZF
23,,,1/3/2012,1/5/2012,0.028,1/9/2012,S,0.028,ZF
24,,0.26572,9/19/2011,10/5/2011,0.08228,10/17/2011,,0.348,ZF
25,,,9/15/2011,9/29/2011,0.05,10/14/2011,,0.05,ZF
26,,0.089,6/20/2011,7/7/2011,0.001,7/18/2011,,0.09,ZF
27,,,6/15/2011,6/28/2011,0.05,7/15/2011,,0.05,ZF
28,,0.094,3/21/2011,4/6/2011,,4/15/2011,,0.094,ZF
29,,,3/16/2011,3/29/2011,0.05,4/15/2011,,0.05,ZF
30,,0.06078,1/3/2011,1/4/2011,0.03322,1/10/2011,,0.094,ZF
31,,,12/20/2010,12/29/2010,0.05,1/14/2011,,0.05,ZF
32,,0.05561,9/20/2010,10/6/2010,0.03039,10/15/2010,,0.086,ZF
33,,0.05626,6/21/2010,7/7/2010,0.03075,7/16/2010,,0.087,ZF
34,,0.093,3/15/2010,4/6/2010,0.003,4/26/2010,,0.096,ZF
35,,0.08898,1/4/2010,1/5/2010,0.00602,1/11/2010,,0.095,ZF
36,,0.08898,9/21/2009,10/6/2009,0.00602,10/26/2009,,0.095,ZF
37,,0.08336,6/15/2009,7/6/2009,0.00564,7/27/2009,,0.089,ZF
38,,0.068,3/16/2009,4/6/2009,0.007,4/27/2009,,0.075,ZF
39,,0.07676,1/2/2009,1/5/2009,0.00724,1/12/2009,,0.084,ZF
40,,,9/15/2008,10/6/2008,,10/27/2008,,0.116,ZF
41,,,6/16/2008,7/7/2008,,7/28/2008,,0.133,ZF
42,,,3/17/2008,4/7/2008,,4/28/2008,,0.126,ZF
43,,,1/2/2008,1/3/2008,,1/10/2008,,0.05316,ZF
44,,,9/17/2007,10/9/2007,,10/26/2007,,0.14,ZF
45,,,6/18/2007,7/6/2007,,7/26/2007,,0.153,ZF
46,,,3/19/2007,4/9/2007,,4/26/2007,,0.144,ZF
47,,,1/2/2007,1/3/2007,,1/8/2007,,0.142,ZF
48,,,9/19/2006,10/6/2006,,10/26/2006,,0.144,ZF
49,,,6/19/2006,7/6/2006,,7/26/2006,,0.141,ZF
50,,,3/20/2006,4/5/2006,,4/26/2006,,0.15,ZF
51,,,1/3/2006,1/4/2006,,1/10/2006,,0.146,ZF
52,,,9/19/2005,10/5/2005,,10/26/2005,,0.1451,ZF
53,,,6/20/2005,7/6/2005,,7/26/2005,,0.1469,ZF
54,,,3/21/2005,4/6/2005,,4/26/2005,,0.1489,ZF
55,,,12/20/2004,1/4/2005,,1/10/2005,,0.1489,ZF
56,,,9/20/2004,10/6/2004,,10/26/2004,,0.1439,ZF
57,,,6/21/2004,7/6/2004,,7/26/2004,,0.02,ZF
58,,,3/15/2004,4/6/2004,,4/26/2004,,0.01,ZF
59,,,12/15/2003,1/5/2004,,1/12/2004,,0.0464,ZF
60,,,9/15/2003,10/6/2003,,10/27/2003,,0.09,ZF
61,,,6/16/2003,7/7/2003,,7/28/2003,,0.139,ZF
62,,,3/17/2003,4/7/2003,,4/28/2003,,0.131,ZF
63,,,12/16/2002,1/3/2003,,1/10/2003,,0.137,ZF
64,,,9/16/2002,10/7/2002,,9/26/2002,,0.144,ZF
