date,symbol,date,open,high,low,close,volume,interest,Returns,Log Returns
1977-11-07,ZCY00,1977-11-07,220.25,220.25,220.25,220.25,0.0,0.0,,
1977-11-08,ZCY00,1977-11-08,219.75,219.75,219.75,219.75,0.0,0.0,-0.00227014755959,-0.002272728251
1977-11-09,ZCY00,1977-11-09,222.0,222.0,222.0,222.0,0.0,0.0,0.0102389078498,0.010186845307
1977-11-10,ZCY00,1977-11-10,222.25,222.25,222.25,222.25,0.0,0.0,0.00112612612613,0.00112549252173
1977-11-11,ZCY00,1977-11-11,219.75,219.75,219.75,219.75,0.0,0.0,-0.0112485939258,-0.0113123378287
1977-11-14,ZCY00,1977-11-14,215.75,215.75,215.75,215.75,0.0,0.0,-0.0182025028441,-0.0183702066017
1977-11-15,ZCY00,1977-11-15,218.25,218.25,218.25,218.25,0.0,0.0,0.0115874855156,0.0115208647562
1977-11-16,ZCY00,1977-11-16,221.5,221.5,221.5,221.5,0.0,0.0,0.0148911798396,0.0147813947655
1977-11-17,ZCY00,1977-11-17,220.25,220.25,220.25,220.25,0.0,0.0,-0.00564334085779,-0.0056593246689
1977-11-18,ZCY00,1977-11-18,220.25,220.25,220.25,220.25,0.0,0.0,0.0,0.0
1977-11-21,ZCY00,1977-11-21,218.25,218.25,218.25,218.25,0.0,0.0,-0.00908059023837,-0.00912207009658
1977-11-22,ZCY00,1977-11-22,214.75,214.75,214.75,214.75,0.0,0.0,-0.0160366552119,-0.0161666338553
1977-11-23,ZCY00,1977-11-23,216.75,216.75,216.75,216.75,0.0,0.0,0.0093131548312,0.00927005479629
1977-11-25,ZCY00,1977-11-25,219.0,219.0,219.0,219.0,0.0,0.0,0.0103806228374,0.0103271141558
1977-11-28,ZCY00,1977-11-28,217.75,217.75,217.75,217.75,0.0,0.0,-0.00570776255708,-0.00572411408389
1977-11-29,ZCY00,1977-11-29,219.75,219.75,219.75,219.75,0.0,0.0,0.00918484500574,0.00914292083267
1977-11-30,ZCY00,1977-11-30,221.5,221.5,221.5,221.5,0.0,0.0,0.00796359499431,0.0079320529199
1977-12-01,ZCY00,1977-12-01,220.0,220.0,220.0,220.0,0.0,0.0,-0.00677200902935,-0.00679504313283
1977-12-02,ZCY00,1977-12-02,222.5,222.5,222.5,222.5,0.0,0.0,0.0113636363636,0.0112995552539
1977-12-05,ZCY00,1977-12-05,221.0,221.0,221.0,221.0,0.0,0.0,-0.00674157303371,-0.00676440008854
1977-12-06,ZCY00,1977-12-06,222.75,222.75,222.75,222.75,0.0,0.0,0.0079185520362,0.00788736483317
1977-12-07,ZCY00,1977-12-07,222.0,222.0,222.0,222.0,0.0,0.0,-0.003367003367,-0.00337268447864
1977-12-08,ZCY00,1977-12-08,222.0,222.0,222.0,222.0,0.0,0.0,0.0,0.0
1977-12-09,ZCY00,1977-12-09,222.75,222.75,222.75,222.75,0.0,0.0,0.00337837837838,0.00337268447864
1977-12-12,ZCY00,1977-12-12,220.5,220.5,220.5,220.5,0.0,0.0,-0.010101010101,-0.010152371464
1977-12-13,ZCY00,1977-12-13,221.25,221.25,221.25,221.25,0.0,0.0,0.00340136054422,0.00339558900114
1977-12-14,ZCY00,1977-12-14,221.0,221.0,221.0,221.0,0.0,0.0,-0.00112994350282,-0.00113058237029
1977-12-15,ZCY00,1977-12-15,221.5,221.5,221.5,221.5,0.0,0.0,0.00226244343891,0.00225988796744
1977-12-16,ZCY00,1977-12-16,221.0,221.0,221.0,221.0,0.0,0.0,-0.00225733634312,-0.00225988796744
