date,date,date.1,symbol,date.1.1,open,high,low,close,volume,interest,Returns,Log Returns
1977-09-21,1977-09-21,1977-09-21,LEY00,1977-09-21,40.5,40.5,40.5,40.5,0.0,0.0,,
1977-09-22,1977-09-22,1977-09-22,LEY00,1977-09-22,40.5,40.5,40.5,40.5,0.0,0.0,0.0,0.0
1977-09-23,1977-09-23,1977-09-23,LEY00,1977-09-23,40.5,40.5,40.5,40.5,0.0,0.0,0.0,0.0
1977-09-26,1977-09-26,1977-09-26,LEY00,1977-09-26,40.95,40.95,40.95,40.95,0.0,0.0,0.0111111111111,0.0110498361866
1977-09-27,1977-09-27,1977-09-27,LEY00,1977-09-27,40.95,40.95,40.95,40.95,0.0,0.0,0.0,0.0
1977-09-28,1977-09-28,1977-09-28,LEY00,1977-09-28,41.4,41.4,41.4,41.4,0.0,0.0,0.010989010989,0.0109290705322
1977-09-29,1977-09-29,1977-09-29,LEY00,1977-09-29,41.4,41.4,41.4,41.4,0.0,0.0,0.0,0.0
1977-09-30,1977-09-30,1977-09-30,LEY00,1977-09-30,41.4,41.4,41.4,41.4,0.0,0.0,0.0,0.0
1977-10-03,1977-10-03,1977-10-03,LEY00,1977-10-03,42.05,42.05,42.05,42.05,0.0,0.0,0.0157004830918,0.0155785055877
1977-10-04,1977-10-04,1977-10-04,LEY00,1977-10-04,42.05,42.05,42.05,42.05,0.0,0.0,0.0,0.0
1977-10-05,1977-10-05,1977-10-05,LEY00,1977-10-05,42.8,42.8,42.8,42.8,0.0,0.0,0.0178359096314,0.0176787161688
1977-10-06,1977-10-06,1977-10-06,LEY00,1977-10-06,42.8,42.8,42.8,42.8,0.0,0.0,0.0,0.0
1977-10-07,1977-10-07,1977-10-07,LEY00,1977-10-07,42.8,42.8,42.8,42.8,0.0,0.0,0.0,0.0
1977-10-10,1977-10-10,1977-10-10,LEY00,1977-10-10,42.4,42.4,42.4,42.4,0.0,0.0,-0.00934579439252,-0.00938974034984
1977-10-11,1977-10-11,1977-10-11,LEY00,1977-10-11,42.4,42.4,42.4,42.4,0.0,0.0,0.0,0.0
1977-10-12,1977-10-12,1977-10-12,LEY00,1977-10-12,42.4,42.4,42.4,42.4,0.0,0.0,0.0,0.0
1977-10-13,1977-10-13,1977-10-13,LEY00,1977-10-13,42.4,42.4,42.4,42.4,0.0,0.0,0.0,0.0
1977-10-14,1977-10-14,1977-10-14,LEY00,1977-10-14,42.4,42.4,42.4,42.4,0.0,0.0,0.0,0.0
1977-10-17,1977-10-17,1977-10-17,LEY00,1977-10-17,42.2,42.2,42.2,42.2,0.0,0.0,-0.00471698113208,-0.00472814119595
1977-10-18,1977-10-18,1977-10-18,LEY00,1977-10-18,42.4,42.4,42.4,42.4,0.0,0.0,0.00473933649289,0.00472814119595
1977-10-19,1977-10-19,1977-10-19,LEY00,1977-10-19,42.3,42.3,42.3,42.3,0.0,0.0,-0.00235849056604,-0.00236127618568
1977-10-20,1977-10-20,1977-10-20,LEY00,1977-10-20,42.3,42.3,42.3,42.3,0.0,0.0,0.0,0.0
1977-10-21,1977-10-21,1977-10-21,LEY00,1977-10-21,42.3,42.3,42.3,42.3,0.0,0.0,0.0,0.0
1977-10-24,1977-10-24,1977-10-24,LEY00,1977-10-24,42.7,42.7,42.7,42.7,0.0,0.0,0.00945626477541,0.00941183418235
1977-10-25,1977-10-25,1977-10-25,LEY00,1977-10-25,42.7,42.7,42.7,42.7,0.0,0.0,0.0,0.0
