date,date,date.1,symbol,date.1.1,open,high,low,close,volume,interest,Returns,Log Returns
1977-08-31,1977-08-31,1977-08-31,KCY00,1977-08-31,209.0,209.0,209.0,209.0,0.0,0.0,,
1977-09-01,1977-09-01,1977-09-01,KCY00,1977-09-01,209.0,209.0,209.0,209.0,0.0,0.0,0.0,0.0
1977-09-02,1977-09-02,1977-09-02,KCY00,1977-09-02,209.0,209.0,209.0,209.0,0.0,0.0,0.0,0.0
1977-09-06,1977-09-06,1977-09-06,KCY00,1977-09-06,209.0,209.0,209.0,209.0,0.0,0.0,0.0,0.0
1977-09-07,1977-09-07,1977-09-07,KCY00,1977-09-07,209.0,209.0,209.0,209.0,0.0,0.0,0.0,0.0
1977-09-08,1977-09-08,1977-09-08,KCY00,1977-09-08,209.0,209.0,209.0,209.0,0.0,0.0,0.0,0.0
1977-09-09,1977-09-09,1977-09-09,KCY00,1977-09-09,209.0,209.0,209.0,209.0,0.0,0.0,0.0,0.0
1977-09-12,1977-09-12,1977-09-12,KCY00,1977-09-12,209.0,209.0,209.0,209.0,0.0,0.0,0.0,0.0
1977-09-13,1977-09-13,1977-09-13,KCY00,1977-09-13,209.0,209.0,209.0,209.0,0.0,0.0,0.0,0.0
1977-09-14,1977-09-14,1977-09-14,KCY00,1977-09-14,209.0,209.0,209.0,209.0,0.0,0.0,0.0,0.0
1977-09-15,1977-09-15,1977-09-15,KCY00,1977-09-15,209.0,209.0,209.0,209.0,0.0,0.0,0.0,0.0
1977-09-16,1977-09-16,1977-09-16,KCY00,1977-09-16,209.0,209.0,209.0,209.0,0.0,0.0,0.0,0.0
1977-09-19,1977-09-19,1977-09-19,KCY00,1977-09-19,209.0,209.0,209.0,209.0,0.0,0.0,0.0,0.0
1977-09-20,1977-09-20,1977-09-20,KCY00,1977-09-20,209.0,209.0,209.0,209.0,0.0,0.0,0.0,0.0
1977-09-21,1977-09-21,1977-09-21,KCY00,1977-09-21,209.0,209.0,209.0,209.0,0.0,0.0,0.0,0.0
1977-09-22,1977-09-22,1977-09-22,KCY00,1977-09-22,209.0,209.0,209.0,209.0,0.0,0.0,0.0,0.0
1977-09-23,1977-09-23,1977-09-23,KCY00,1977-09-23,209.0,209.0,209.0,209.0,0.0,0.0,0.0,0.0
1977-09-26,1977-09-26,1977-09-26,KCY00,1977-09-26,209.0,209.0,209.0,209.0,0.0,0.0,0.0,0.0
1977-09-27,1977-09-27,1977-09-27,KCY00,1977-09-27,209.0,209.0,209.0,209.0,0.0,0.0,0.0,0.0
1977-09-28,1977-09-28,1977-09-28,KCY00,1977-09-28,209.0,209.0,209.0,209.0,0.0,0.0,0.0,0.0
1977-09-29,1977-09-29,1977-09-29,KCY00,1977-09-29,209.0,209.0,209.0,209.0,0.0,0.0,0.0,0.0
1977-09-30,1977-09-30,1977-09-30,KCY00,1977-09-30,209.0,209.0,209.0,209.0,0.0,0.0,0.0,0.0
1977-10-03,1977-10-03,1977-10-03,KCY00,1977-10-03,209.0,209.0,209.0,209.0,0.0,0.0,0.0,0.0
1977-10-04,1977-10-04,1977-10-04,KCY00,1977-10-04,209.0,209.0,209.0,209.0,0.0,0.0,0.0,0.0
1977-10-05,1977-10-05,1977-10-05,KCY00,1977-10-05,185.0,185.0,185.0,185.0,0.0,0.0,-0.114832535885,-0.121978426886
1977-10-06,1977-10-06,1977-10-06,KCY00,1977-10-06,185.0,185.0,185.0,185.0,0.0,0.0,0.0,0.0
1977-10-07,1977-10-07,1977-10-07,KCY00,1977-10-07,185.0,185.0,185.0,185.0,0.0,0.0,0.0,0.0
1977-10-11,1977-10-11,1977-10-11,KCY00,1977-10-11,185.0,185.0,185.0,185.0,0.0,0.0,0.0,0.0
