date,symbol,date,open,high,low,close,volume,interest,Returns,Log Returns
1978-04-04,SIY00,1978-04-04,5.161,5.161,5.161,5.161,0.0,0.0,,
1978-04-05,SIY00,1978-04-05,5.244,5.244,5.244,5.244,0.0,0.0,0.0160821546212,0.0159542067349
1978-04-06,SIY00,1978-04-06,5.265,5.265,5.265,5.265,0.0,0.0,0.00400457665904,0.00399657968449
1978-04-07,SIY00,1978-04-07,5.218,5.218,5.218,5.218,0.0,0.0,-0.00892687559354,-0.0089669588714
1978-04-10,SIY00,1978-04-10,5.228,5.228,5.228,5.228,0.0,0.0,0.00191644308164,0.00191460904744
1978-04-11,SIY00,1978-04-11,5.26,5.26,5.26,5.26,0.0,0.0,0.00612088752869,0.00610223098764
1978-04-12,SIY00,1978-04-12,5.31,5.31,5.31,5.31,0.0,0.0,0.00950570342205,0.00946080850423
1978-04-13,SIY00,1978-04-13,5.225,5.225,5.225,5.225,0.0,0.0,-0.0160075329567,-0.016137037403
1978-04-14,SIY00,1978-04-14,5.185,5.185,5.185,5.185,0.0,0.0,-0.00765550239234,-0.00768495616938
1978-04-17,SIY00,1978-04-17,5.065,5.065,5.065,5.065,0.0,0.0,-0.023143683703,-0.0234157039808
1978-04-18,SIY00,1978-04-18,5.05,5.05,5.05,5.05,0.0,0.0,-0.00296150049358,-0.00296589441338
1978-04-19,SIY00,1978-04-19,5.04,5.04,5.04,5.04,0.0,0.0,-0.0019801980198,-0.00198216120399
1978-04-20,SIY00,1978-04-20,4.961,4.961,4.961,4.961,0.0,0.0,-0.0156746031746,-0.0157987487644
1978-04-21,SIY00,1978-04-21,5.01,5.01,5.01,5.01,0.0,0.0,0.00987704091917,0.00982858177786
1978-04-24,SIY00,1978-04-24,4.923,4.923,4.923,4.923,0.0,0.0,-0.0173652694611,-0.0175178143207
1978-04-25,SIY00,1978-04-25,4.896,4.896,4.896,4.896,0.0,0.0,-0.0054844606947,-0.00549955556604
1978-04-26,SIY00,1978-04-26,4.956,4.956,4.956,4.956,0.0,0.0,0.0122549019608,0.0121804185569
1978-04-27,SIY00,1978-04-27,4.99,4.99,4.99,4.99,0.0,0.0,0.00686037126715,0.00683694599653
1978-04-28,SIY00,1978-04-28,4.985,4.985,4.985,4.985,0.0,0.0,-0.00100200400802,-0.00100250634963
1978-05-01,SIY00,1978-05-01,4.951,4.951,4.951,4.951,0.0,0.0,-0.00682046138415,-0.00684382703452
1978-05-02,SIY00,1978-05-02,4.975,4.975,4.975,4.975,0.0,0.0,0.00484750555443,0.00483579423127
1978-05-03,SIY00,1978-05-03,5.035,5.035,5.035,5.035,0.0,0.0,0.0120603015075,0.01198815556
1978-05-04,SIY00,1978-05-04,5.087,5.087,5.087,5.087,0.0,0.0,0.0103277060576,0.0102747396701
1978-05-05,SIY00,1978-05-05,5.07,5.07,5.07,5.07,0.0,0.0,-0.00334185177904,-0.00334744823754
1978-05-08,SIY00,1978-05-08,5.027,5.027,5.027,5.027,0.0,0.0,-0.00848126232742,-0.00851743289265
1978-05-09,SIY00,1978-05-09,5.044,5.044,5.044,5.044,0.0,0.0,0.0033817386115,0.00337603339223
