date,symbol,date,open,high,low,close,volume,interest,Returns,Log Returns
1978-01-18,HEY00,1978-01-18,46.65,46.65,46.65,46.65,0.0,0.0,,
1978-01-19,HEY00,1978-01-19,46.4,46.4,46.4,46.4,0.0,0.0,-0.005359056806,-0.00537346806114
1978-01-20,HEY00,1978-01-20,47.8,47.8,47.8,47.8,0.0,0.0,0.0301724137931,0.0297261802652
1978-01-23,HEY00,1978-01-23,47.0,47.0,47.0,47.0,0.0,0.0,-0.0167364016736,-0.0168780377874
1978-01-24,HEY00,1978-01-24,45.7,45.7,45.7,45.7,0.0,0.0,-0.0276595744681,-0.0280493038099
1978-01-25,HEY00,1978-01-25,46.7,46.7,46.7,46.7,0.0,0.0,0.0218818380744,0.0216458667747
1978-01-26,HEY00,1978-01-26,47.95,47.95,47.95,47.95,0.0,0.0,0.0267665952891,0.0264146366546
1978-01-27,HEY00,1978-01-27,48.0,48.0,48.0,48.0,0.0,0.0,0.00104275286757,0.00104220957844
1978-01-30,HEY00,1978-01-30,46.9,46.9,46.9,46.9,0.0,0.0,-0.0229166666667,-0.0231833354557
1978-01-31,HEY00,1978-01-31,47.7,47.7,47.7,47.7,0.0,0.0,0.0170575692964,0.0169137224421
1978-02-01,HEY00,1978-02-01,48.25,48.25,48.25,48.25,0.0,0.0,0.0115303983229,0.0114644298907
1978-02-02,HEY00,1978-02-02,49.0,49.0,49.0,49.0,0.0,0.0,0.0155440414508,0.0154244703256
1978-02-03,HEY00,1978-02-03,47.25,47.25,47.25,47.25,0.0,0.0,-0.0357142857143,-0.0363676441709
1978-02-06,HEY00,1978-02-06,48.7,48.7,48.7,48.7,0.0,0.0,0.0306878306878,0.0302263761488
1978-02-07,HEY00,1978-02-07,48.5,48.5,48.5,48.5,0.0,0.0,-0.0041067761807,-0.00411523214511
1978-02-08,HEY00,1978-02-08,49.05,49.05,49.05,49.05,0.0,0.0,0.0113402061856,0.0112763880679
1978-02-09,HEY00,1978-02-09,48.75,48.75,48.75,48.75,0.0,0.0,-0.00611620795107,-0.00613498856752
1978-02-10,HEY00,1978-02-10,49.9,49.9,49.9,49.9,0.0,0.0,0.0235897435897,0.0233158053136
1978-02-13,HEY00,1978-02-13,51.5,51.5,51.5,51.5,0.0,0.0,0.0320641282565,0.0315608049122
1978-02-14,HEY00,1978-02-14,52.5,52.5,52.5,52.5,0.0,0.0,0.0194174757282,0.0192313619279
1978-02-15,HEY00,1978-02-15,50.1,50.1,50.1,50.1,0.0,0.0,-0.0457142857143,-0.0467921615068
1978-02-16,HEY00,1978-02-16,49.1,49.1,49.1,49.1,0.0,0.0,-0.0199600798403,-0.0201619732903
1978-02-17,HEY00,1978-02-17,47.9,47.9,47.9,47.9,0.0,0.0,-0.0244399185336,-0.0247435303836
1978-02-21,HEY00,1978-02-21,48.4,48.4,48.4,48.4,0.0,0.0,0.0104384133612,0.0103843093057
1978-02-22,HEY00,1978-02-22,48.9,48.9,48.9,48.9,0.0,0.0,0.0103305785124,0.0102775827582
1978-02-23,HEY00,1978-02-23,48.3,48.3,48.3,48.3,0.0,0.0,-0.0122699386503,-0.0123458358223
1978-02-24,HEY00,1978-02-24,48.25,48.25,48.25,48.25,0.0,0.0,-0.00103519668737,-0.00103573287353
1978-02-27,HEY00,1978-02-27,46.9,46.9,46.9,46.9,0.0,0.0,-0.0279792746114,-0.0283781523328
1978-02-28,HEY00,1978-02-28,46.5,46.5,46.5,46.5,0.0,0.0,-0.00852878464819,-0.00856536285892
1978-03-01,HEY00,1978-03-01,45.9,45.9,45.9,45.9,0.0,0.0,-0.0129032258065,-0.0129871955268
1978-03-02,HEY00,1978-03-02,47.7,47.7,47.7,47.7,0.0,0.0,0.0392156862745,0.0384662808278
1978-03-03,HEY00,1978-03-03,48.6,48.6,48.6,48.6,0.0,0.0,0.0188679245283,0.0186921330122
1978-03-06,HEY00,1978-03-06,46.25,46.25,46.25,46.25,0.0,0.0,-0.048353909465,-0.049562066948
1978-03-07,HEY00,1978-03-07,47.1,47.1,47.1,47.1,0.0,0.0,0.0183783783784,0.0182115370639
1978-03-08,HEY00,1978-03-08,48.75,48.75,48.75,48.75,0.0,0.0,0.0350318471338,0.0344321964215
1978-03-09,HEY00,1978-03-09,47.5,47.5,47.5,47.5,0.0,0.0,-0.025641025641,-0.0259754864033
1978-03-10,HEY00,1978-03-10,47.4,47.4,47.4,47.4,0.0,0.0,-0.00210526315789,-0.00210748233956
1978-03-13,HEY00,1978-03-13,48.7,48.7,48.7,48.7,0.0,0.0,0.0274261603376,0.0270568013875
