date,symbol,date,open,high,low,close,volume,Returns,Log Returns
2007-12-19,EMB,2007-12-19,64.88322,64.99882,64.88322,64.99882,74592.0,,
2007-12-20,EMB,2007-12-20,65.0566,65.0566,65.0245,65.0245,2335.0,0.000395084095373,0.000395006070201
2007-12-21,EMB,2007-12-21,65.17862,65.2043,64.8768,64.95387,36439.0,-0.00108620596852,-0.00108679631775
2007-12-24,EMB,2007-12-24,65.06945,65.06945,65.06945,65.06945,155.0,0.00177941668449,0.00177783539818
2007-12-26,EMB,2007-12-26,65.04376,65.12083,65.04376,65.12083,622.0,0.000789617862146,0.000789306277973
2007-12-27,EMB,2007-12-27,65.12147,65.12147,65.02499,65.07001,2021.0,-0.000780395458719,-0.000780700125772
2007-12-28,EMB,2007-12-28,65.08931,65.09574,65.07001,65.09574,4508.0,0.000395420255814,0.000395342097827
2007-12-31,EMB,2007-12-31,65.19865,65.21795,65.18578,65.18578,2487.0,0.00138319343171,0.00138223770088
2008-01-02,EMB,2008-01-02,65.05715,65.30156,65.05715,65.27583,11816.0,0.00138143625803,0.00138048295282
2008-01-03,EMB,2008-01-03,65.45592,65.45592,65.3916,65.3916,3576.0,0.00177355079208,0.00177197990796
2008-01-04,EMB,2008-01-04,65.43662,65.43662,65.38517,65.42376,2798.0,0.000491806287046,0.000491685389971
2008-01-07,EMB,2008-01-07,65.51381,65.57169,65.40446,65.57169,17102.0,0.00226110513978,0.00225855268841
2008-01-08,EMB,2008-01-08,65.75179,65.75179,65.11504,65.73248,71053.0,0.00245212529981,0.00244912374635
2008-01-09,EMB,2008-01-09,65.74535,65.74535,65.68103,65.68103,2176.0,-0.000782718071796,-0.000783024555524
2008-01-10,EMB,2008-01-10,65.66174,65.73891,65.66174,65.73891,466.0,0.000881228567822,0.000880840513887
2008-01-11,EMB,2008-01-11,65.61671,65.64887,65.50094,65.50094,2798.0,-0.00361992615941,-0.00362649394684
2008-01-14,EMB,2008-01-14,65.66817,65.72606,65.66817,65.72606,20367.0,0.00343689724147,0.00343100460787
2008-01-15,EMB,2008-01-15,65.77108,65.8354,65.77108,65.8354,161853.0,0.0016635714966,0.00166218929426
2008-01-16,EMB,2008-01-16,65.82253,65.92544,65.6746,65.92544,4819.0,0.00136765326861,0.00136671888272
2008-01-17,EMB,2008-01-17,65.79681,65.91257,65.79681,65.86755,71053.0,-0.000878113213958,-0.000878498981215
2008-01-18,EMB,2008-01-18,65.64244,65.91257,65.63601,65.90614,6685.0,0.000585872709703,0.000585701153291
2008-01-22,EMB,2008-01-22,65.60385,65.61028,65.31442,65.59099,9328.0,-0.00478180029964,-0.00479326968417
2008-01-23,EMB,2008-01-23,65.62958,65.76464,65.53954,65.60385,18657.0,0.000196063514211,0.000196044296272
2008-01-24,EMB,2008-01-24,65.7775,65.7775,65.44949,65.61671,41823.0,0.000196025080845,0.00019600587044
2008-01-25,EMB,2008-01-25,65.64244,65.76464,65.64244,65.71962,2176.0,0.00156835050096,0.00156712192371
2008-01-28,EMB,2008-01-28,65.6746,65.69389,65.6746,65.69389,3109.0,-0.000391511697725,-0.000391588358439
2008-01-29,EMB,2008-01-29,65.74535,65.74535,65.58456,65.58456,1865.0,-0.00166423391886,-0.00166562029451
2008-01-30,EMB,2008-01-30,65.5331,65.78394,65.5331,65.78394,3731.0,0.00304004479103,0.0030354331988
2008-01-31,EMB,2008-01-31,65.79681,65.8161,65.70033,65.80323,932.0,0.000293232664386,0.000293189680091
2008-02-01,EMB,2008-02-01,66.09143,66.09143,65.62617,65.80711,11297.0,5.89636709323e-05,5.8961932643e-05
2008-02-04,EMB,2008-02-04,65.83295,65.83295,65.83295,65.83295,1702.0,0.000392662738115,0.000392585666276
2008-02-05,EMB,2008-02-05,65.87173,65.87173,65.58741,65.68433,17951.0,-0.00225753213247,-0.00226008419977
2008-02-06,EMB,2008-02-06,65.68433,65.71018,65.68433,65.71018,2940.0,0.000393548963657,0.000393471543576
2008-02-07,EMB,2008-02-07,65.59387,65.59387,65.2837,65.47755,17332.0,-0.00354024292735,-0.00354652441706
2008-02-08,EMB,2008-02-08,65.148,65.22555,65.07046,65.22555,11297.0,-0.00384864736081,-0.00385607246125
2008-02-11,EMB,2008-02-11,65.27078,65.27078,65.09631,65.19324,6654.0,-0.00049535803071,-0.000495480761031
2008-02-12,EMB,2008-02-12,65.16093,65.21262,65.04462,65.21262,5106.0,0.000297270085058,0.00029722590906
2008-02-13,EMB,2008-02-13,65.18678,65.3354,65.18678,65.3354,4952.0,0.00188276440971,0.00188099423034
2008-02-14,EMB,2008-02-14,65.35478,65.35478,65.27724,65.32893,5416.0,-9.90274797431e-05,-9.90323832877e-05
2008-02-15,EMB,2008-02-15,65.29016,65.45171,65.29016,65.45171,1392.0,0.00187941238284,0.00187764849709
2008-02-19,EMB,2008-02-19,65.148,65.148,64.96061,64.96061,3404.0,-0.00750324170293,-0.00753153262555
2008-02-21,EMB,2008-02-21,65.02523,65.02523,64.81199,64.88953,2476.0,-0.00109420154768,-0.00109480062324
2008-02-22,EMB,2008-02-22,65.12862,65.12862,65.12862,65.12862,2630.0,0.00368456976033,0.0036777983612
2008-02-25,EMB,2008-02-25,65.17385,65.21262,65.17385,65.21262,3249.0,0.00128975556368,0.00128892454344
2008-02-26,EMB,2008-02-26,65.16739,65.27724,65.16739,65.27078,1702.0,0.000891851914553,0.000891454450936
2008-02-27,EMB,2008-02-27,65.36771,65.43233,65.36771,65.40002,31879.0,0.00198005907084,0.00197810133774
2008-02-28,EMB,2008-02-28,65.3354,65.34186,65.3354,65.34186,336438.0,-0.00088929636413,-0.000889692022731
2008-02-29,EMB,2008-02-29,65.51633,65.54218,65.43878,65.53571,4642.0,0.00296670465151,0.0029623126676
2008-03-03,EMB,2008-03-03,65.57659,65.57659,65.36246,65.54414,5393.0,0.000128632161001,0.000128623888593
2008-03-04,EMB,2008-03-04,65.38193,65.54414,65.33001,65.45979,6318.0,-0.00128691901366,-0.00128774780507
2008-03-05,EMB,2008-03-05,65.53766,65.55064,65.47277,65.55064,5239.0,0.00138787490763,0.00138691269944
2008-03-06,EMB,2008-03-06,65.55712,65.55712,65.4533,65.4533,1386.0,-0.00148495880437,-0.00148606244841
2008-03-07,EMB,2008-03-07,65.40788,65.40788,65.34299,65.38841,5547.0,-0.000991393864022,-0.000991885619961
2008-03-10,EMB,2008-03-10,65.40788,65.40788,65.3949,65.3949,2003.0,9.92530633488e-05,9.92481380893e-05
2008-03-11,EMB,2008-03-11,65.3365,65.3365,65.24566,65.3365,2311.0,-0.000893036001278,-0.00089343499549
2008-03-12,EMB,2008-03-12,65.42086,65.42086,65.36894,65.36894,8476.0,0.000496506546876,0.000496383328285
2008-03-13,EMB,2008-03-13,65.3949,65.42735,65.14184,65.21321,9246.0,-0.00238232408235,-0.00238516633137
2008-03-14,EMB,2008-03-14,65.42735,65.49873,65.3365,65.49873,10787.0,0.00437825403779,0.00436869736778
2008-03-17,EMB,2008-03-17,65.2781,65.36246,65.23268,65.36246,1078.0,-0.0020804983547,-0.00208266559789
2008-03-18,EMB,2008-03-18,65.25214,65.6869,65.23268,65.6869,10171.0,0.00496370546641,0.00495142689514
2008-03-19,EMB,2008-03-19,65.73232,65.76477,65.54414,65.76477,3236.0,0.00118547229356,0.00118477017612
2008-03-20,EMB,2008-03-20,65.47926,65.75179,65.47926,65.75179,3236.0,-0.000197370111687,-0.000197389591731
2008-03-24,EMB,2008-03-24,65.73881,65.76477,65.52468,65.76477,6626.0,0.000197409074338,0.000197389591731
2008-03-25,EMB,2008-03-25,65.60255,65.79073,65.60255,65.63499,8321.0,-0.00197339700268,-0.00197534671601
2008-03-26,EMB,2008-03-26,65.7453,65.76477,65.66743,65.76477,11404.0,0.0019772989986,0.00197534671601
2008-03-27,EMB,2008-03-27,65.55064,65.73881,65.55064,65.73881,3390.0,-0.000394740223375,-0.000394818153806
2008-03-28,EMB,2008-03-28,65.68041,65.68041,65.41437,65.61552,6010.0,-0.00187545226328,-0.00187721312583
