date,date,date.1,symbol,date.1.1,open,high,low,close,volume,interest,Returns,Log Returns
1977-10-31,1977-10-31,1977-10-31,MWY00,1977-10-31,262.0,262.0,262.0,262.0,0.0,0.0,,
1977-11-01,1977-11-01,1977-11-01,MWY00,1977-11-01,262.0,262.0,262.0,262.0,0.0,0.0,0.0,0.0
1977-11-02,1977-11-02,1977-11-02,MWY00,1977-11-02,266.875,266.875,266.875,266.875,0.0,0.0,0.018606870229,0.0184358802218
1977-11-03,1977-11-03,1977-11-03,MWY00,1977-11-03,265.75,265.75,265.75,265.75,0.0,0.0,-0.00421545667447,-0.00422436676083
1977-11-04,1977-11-04,1977-11-04,MWY00,1977-11-04,267.125,267.125,267.125,267.125,0.0,0.0,0.00517403574788,0.00516069641725
1977-11-07,1977-11-07,1977-11-07,MWY00,1977-11-07,267.75,267.75,267.75,267.75,0.0,0.0,0.00233972859148,0.00233699568855
1977-11-08,1977-11-08,1977-11-08,MWY00,1977-11-08,268.5,268.5,268.5,268.5,0.0,0.0,0.00280112044818,0.00279720462106
1977-11-09,1977-11-09,1977-11-09,MWY00,1977-11-09,269.5,269.5,269.5,269.5,0.0,0.0,0.00372439478585,0.00371747640013
1977-11-10,1977-11-10,1977-11-10,MWY00,1977-11-10,269.0,269.0,269.0,269.0,0.0,0.0,-0.00185528756957,-0.00185701074721
1977-11-11,1977-11-11,1977-11-11,MWY00,1977-11-11,271.5,271.5,271.5,271.5,0.0,0.0,0.0092936802974,0.00925075977215
1977-11-14,1977-11-14,1977-11-14,MWY00,1977-11-14,275.25,275.25,275.25,275.25,0.0,0.0,0.0138121546961,0.0137176362288
1977-11-15,1977-11-15,1977-11-15,MWY00,1977-11-15,280.75,280.75,280.75,280.75,0.0,0.0,0.0199818346957,0.0197848180158
1977-11-16,1977-11-16,1977-11-16,MWY00,1977-11-16,281.5,281.5,281.5,281.5,0.0,0.0,0.0026714158504,0.00266785396119
1977-11-17,1977-11-17,1977-11-17,MWY00,1977-11-17,275.25,275.25,275.25,275.25,0.0,0.0,-0.0222024866785,-0.022452671977
1977-11-18,1977-11-18,1977-11-18,MWY00,1977-11-18,277.0,277.0,277.0,277.0,0.0,0.0,0.0063578564941,0.00633773058455
1977-11-21,1977-11-21,1977-11-21,MWY00,1977-11-21,274.5,274.5,274.5,274.5,0.0,0.0,-0.00902527075812,-0.00906624523775
1977-11-22,1977-11-22,1977-11-22,MWY00,1977-11-22,270.375,270.375,270.375,270.375,0.0,0.0,-0.0150273224044,-0.0151413766764
1977-11-23,1977-11-23,1977-11-23,MWY00,1977-11-23,271.75,271.75,271.75,271.75,0.0,0.0,0.00508552935737,0.0050726417281
1977-11-25,1977-11-25,1977-11-25,MWY00,1977-11-25,275.375,275.375,275.375,275.375,0.0,0.0,0.0133394664213,0.0132512791212
1977-11-28,1977-11-28,1977-11-28,MWY00,1977-11-28,269.75,269.75,269.75,269.75,0.0,0.0,-0.0204266908761,-0.0206382009843
1977-11-29,1977-11-29,1977-11-29,MWY00,1977-11-29,267.5,267.5,267.5,267.5,0.0,0.0,-0.00834105653383,-0.00837603780218
1977-11-30,1977-11-30,1977-11-30,MWY00,1977-11-30,263.875,263.875,263.875,263.875,0.0,0.0,-0.0135514018692,-0.0136440601676
1977-12-01,1977-12-01,1977-12-01,MWY00,1977-12-01,266.25,266.25,266.25,266.25,0.0,0.0,0.00900047370914,0.00896021085515
1977-12-02,1977-12-02,1977-12-02,MWY00,1977-12-02,265.5,265.5,265.5,265.5,0.0,0.0,-0.00281690140845,-0.00282087634164
1977-12-05,1977-12-05,1977-12-05,MWY00,1977-12-05,258.5,258.5,258.5,258.5,0.0,0.0,-0.0263653483992,-0.0267191467335
1977-12-06,1977-12-06,1977-12-06,MWY00,1977-12-06,260.25,260.25,260.25,260.25,0.0,0.0,0.00676982591876,0.00674701354659
1977-12-07,1977-12-07,1977-12-07,MWY00,1977-12-07,265.375,265.375,265.375,265.375,0.0,0.0,0.0196926032661,0.0195012125283
1977-12-08,1977-12-08,1977-12-08,MWY00,1977-12-08,267.5,267.5,267.5,267.5,0.0,0.0,0.00800753650495,0.00797564631264
1977-12-09,1977-12-09,1977-12-09,MWY00,1977-12-09,268.75,268.75,268.75,268.75,0.0,0.0,0.00467289719626,0.00466201310581
1977-12-12,1977-12-12,1977-12-12,MWY00,1977-12-12,263.25,263.25,263.25,263.25,0.0,0.0,-0.0204651162791,-0.0206774284278
1977-12-13,1977-12-13,1977-12-13,MWY00,1977-12-13,268.0,268.0,268.0,268.0,0.0,0.0,0.0180436847104,0.0178828294968
1977-12-14,1977-12-14,1977-12-14,MWY00,1977-12-14,270.5,270.5,270.5,270.5,0.0,0.0,0.00932835820896,0.00928511777568
1977-12-15,1977-12-15,1977-12-15,MWY00,1977-12-15,270.25,270.25,270.25,270.25,0.0,0.0,-0.000924214417745,-0.000924641767219
1977-12-16,1977-12-16,1977-12-16,MWY00,1977-12-16,268.0,268.0,268.0,268.0,0.0,0.0,-0.00832562442183,-0.00836047600846
1977-12-19,1977-12-19,1977-12-19,MWY00,1977-12-19,266.25,266.25,266.25,266.25,0.0,0.0,-0.00652985074627,-0.00655126348722
1977-12-20,1977-12-20,1977-12-20,MWY00,1977-12-20,269.0,269.0,269.0,269.0,0.0,0.0,0.0103286384977,0.0102756625782
1977-12-21,1977-12-21,1977-12-21,MWY00,1977-12-21,269.5,269.5,269.5,269.5,0.0,0.0,0.00185873605948,0.00185701074721
1977-12-22,1977-12-22,1977-12-22,MWY00,1977-12-22,269.75,269.75,269.75,269.75,0.0,0.0,0.000927643784787,0.000927213789192
1977-12-23,1977-12-23,1977-12-23,MWY00,1977-12-23,272.875,272.875,272.875,272.875,0.0,0.0,0.0115848007414,0.0115182107319
1977-12-27,1977-12-27,1977-12-27,MWY00,1977-12-27,275.25,275.25,275.25,275.25,0.0,0.0,0.00870361887311,0.00866596073268
1977-12-28,1977-12-28,1977-12-28,MWY00,1977-12-28,277.25,277.25,277.25,277.25,0.0,0.0,0.00726612170754,0.00723985062769
1977-12-29,1977-12-29,1977-12-29,MWY00,1977-12-29,274.5,274.5,274.5,274.5,0.0,0.0,-0.00991884580703,-0.00996836528089
1977-12-30,1977-12-30,1977-12-30,MWY00,1977-12-30,271.0,271.0,271.0,271.0,0.0,0.0,-0.0127504553734,-0.0128324400699
1978-01-03,1978-01-03,1978-01-03,MWY00,1978-01-03,268.25,268.25,268.25,268.25,0.0,0.0,-0.010147601476,-0.0101994393689
1978-01-04,1978-01-04,1978-01-04,MWY00,1978-01-04,268.125,268.125,268.125,268.125,0.0,0.0,-0.000465983224604,-0.000466091828526
1978-01-05,1978-01-05,1978-01-05,MWY00,1978-01-05,267.625,267.625,267.625,267.625,0.0,0.0,-0.0018648018648,-0.00186654277243
1978-01-06,1978-01-06,1978-01-06,MWY00,1978-01-06,269.625,269.625,269.625,269.625,0.0,0.0,0.00747314339094,0.00744535779947
1978-01-09,1978-01-09,1978-01-09,MWY00,1978-01-09,270.0,270.0,270.0,270.0,0.0,0.0,0.00139082058414,0.00138985428905
1978-01-10,1978-01-10,1978-01-10,MWY00,1978-01-10,273.5,273.5,273.5,273.5,0.0,0.0,0.012962962963,0.0128796628637
1978-01-11,1978-01-11,1978-01-11,MWY00,1978-01-11,274.0,274.0,274.0,274.0,0.0,0.0,0.0018281535649,0.00182648452603
1978-01-12,1978-01-12,1978-01-12,MWY00,1978-01-12,273.5,273.5,273.5,273.5,0.0,0.0,-0.00182481751825,-0.00182648452603
1978-01-13,1978-01-13,1978-01-13,MWY00,1978-01-13,273.25,273.25,273.25,273.25,0.0,0.0,-0.00091407678245,-0.000914494805388
1978-01-16,1978-01-16,1978-01-16,MWY00,1978-01-16,269.75,269.75,269.75,269.75,0.0,0.0,-0.0128087831656,-0.0128915229184
1978-01-17,1978-01-17,1978-01-17,MWY00,1978-01-17,271.25,271.25,271.25,271.25,0.0,0.0,0.00556070435589,0.00554530071643
1978-01-18,1978-01-18,1978-01-18,MWY00,1978-01-18,272.375,272.375,272.375,272.375,0.0,0.0,0.00414746543779,0.00413888841011
1978-01-23,1978-01-23,1978-01-23,MWY00,1978-01-23,280.75,280.75,280.75,280.75,0.0,0.0,0.030748049564,0.0302848003538
1978-01-24,1978-01-24,1978-01-24,MWY00,1978-01-24,277.0,277.0,277.0,277.0,0.0,0.0,-0.013357079252,-0.0134470874312
1978-01-25,1978-01-25,1978-01-25,MWY00,1978-01-25,274.5,274.5,274.5,274.5,0.0,0.0,-0.00902527075812,-0.00906624523775
1978-01-26,1978-01-26,1978-01-26,MWY00,1978-01-26,273.75,273.75,273.75,273.75,0.0,0.0,-0.00273224043716,-0.00273597981887
1978-01-27,1978-01-27,1978-01-27,MWY00,1978-01-27,277.0,277.0,277.0,277.0,0.0,0.0,0.0118721461187,0.0118022250566
1978-01-30,1978-01-30,1978-01-30,MWY00,1978-01-30,275.375,275.375,275.375,275.375,0.0,0.0,-0.00586642599278,-0.00588370106483
1978-01-31,1978-01-31,1978-01-31,MWY00,1978-01-31,273.0,273.0,273.0,273.0,0.0,0.0,-0.00862460281434,-0.00866200993755
1978-02-01,1978-02-01,1978-02-01,MWY00,1978-02-01,273.5,273.5,273.5,273.5,0.0,0.0,0.0018315018315,0.00182982667708
1978-02-02,1978-02-02,1978-02-02,MWY00,1978-02-02,275.0,275.0,275.0,275.0,0.0,0.0,0.0054844606947,0.00546947580454
1978-02-03,1978-02-03,1978-02-03,MWY00,1978-02-03,273.5,273.5,273.5,273.5,0.0,0.0,-0.00545454545455,-0.00546947580454
1978-02-08,1978-02-08,1978-02-08,MWY00,1978-02-08,273.5,273.5,273.5,273.5,0.0,0.0,0.0,0.0
