date,date,date.1,symbol,date.1.1,open,high,low,close,volume,interest,Returns,Log Returns
1980-01-04,1980-01-04,1980-01-04,ESY00,1980-01-04,105.22,107.08,105.09,106.52,0.0,0.0,,
1980-01-07,1980-01-07,1980-01-07,ESY00,1980-01-07,106.52,107.8,105.8,106.81,0.0,0.0,0.00272249342846,0.00271879415587
1980-01-08,1980-01-08,1980-01-08,ESY00,1980-01-08,106.81,109.29,106.29,108.95,0.0,0.0,0.0200355771931,0.019837506289
1980-01-09,1980-01-09,1980-01-09,ESY00,1980-01-09,108.95,111.09,108.41,109.05,0.0,0.0,0.000917852225792,0.000917431257009
1980-01-10,1980-01-10,1980-01-10,ESY00,1980-01-10,109.05,110.86,108.47,109.89,0.0,0.0,0.00770288858322,0.00767337281119
1980-01-11,1980-01-11,1980-01-11,ESY00,1980-01-11,109.89,111.16,108.89,109.92,0.0,0.0,0.000273000273,0.000272963015206
1980-01-14,1980-01-14,1980-01-14,ESY00,1980-01-14,109.92,111.44,109.34,110.38,0.0,0.0,0.00418486171761,0.00417612953732
1980-01-15,1980-01-15,1980-01-15,ESY00,1980-01-15,110.38,111.93,109.45,111.14,0.0,0.0,0.00688530530893,0.00686170984042
1980-01-16,1980-01-16,1980-01-16,ESY00,1980-01-16,111.14,112.9,110.38,111.05,0.0,0.0,-0.000809789454742,-0.000810117511339
1980-01-17,1980-01-17,1980-01-17,ESY00,1980-01-17,111.05,112.01,109.81,110.7,0.0,0.0,-0.0031517334534,-0.00315671062584
1980-01-18,1980-01-18,1980-01-18,ESY00,1980-01-18,110.7,111.74,109.68,111.07,0.0,0.0,0.003342366757,0.00333679346444
1980-01-21,1980-01-21,1980-01-21,ESY00,1980-01-21,111.07,112.9,110.66,112.1,0.0,0.0,0.00927343116953,0.00923069689909
1980-01-22,1980-01-22,1980-01-22,ESY00,1980-01-22,112.1,113.1,110.92,111.51,0.0,0.0,-0.00526315789474,-0.00527705710084
1980-01-23,1980-01-23,1980-01-23,ESY00,1980-01-23,111.51,113.93,110.93,113.44,0.0,0.0,0.0173078647655,0.0171597898065
1980-01-24,1980-01-24,1980-01-24,ESY00,1980-01-24,113.44,115.27,112.95,113.7,0.0,0.0,0.00229196050776,0.00228933797267
1980-01-25,1980-01-25,1980-01-25,ESY00,1980-01-25,113.7,114.45,112.36,113.61,0.0,0.0,-0.000791556728232,-0.000791870174678
1980-01-28,1980-01-28,1980-01-28,ESY00,1980-01-28,113.61,115.65,112.93,114.85,0.0,0.0,0.0109145321715,0.0108553985533
1980-01-29,1980-01-29,1980-01-29,ESY00,1980-01-29,114.85,115.77,113.03,114.07,0.0,0.0,-0.00679146713104,-0.0068146340953
1980-01-30,1980-01-30,1980-01-30,ESY00,1980-01-30,114.07,115.85,113.37,115.2,0.0,0.0,0.00990619794863,0.00985745322198
1980-01-31,1980-01-31,1980-01-31,ESY00,1980-01-31,115.2,117.17,113.78,114.16,0.0,0.0,-0.00902777777778,-0.00906877509321
1980-02-01,1980-02-01,1980-02-01,ESY00,1980-02-01,114.16,115.54,113.13,115.12,0.0,0.0,0.00840925017519,0.00837408941053
1980-02-04,1980-02-04,1980-02-04,ESY00,1980-02-04,115.12,116.01,113.83,114.37,0.0,0.0,-0.0065149409312,-0.00653625578599
1980-02-05,1980-02-05,1980-02-05,ESY00,1980-02-05,114.37,115.25,112.15,114.66,0.0,0.0,0.00253562997289,0.00253242068711
1980-02-06,1980-02-06,1980-02-06,ESY00,1980-02-06,114.66,116.57,113.65,115.72,0.0,0.0,0.00924472353044,0.0092022526277
1980-02-07,1980-02-07,1980-02-07,ESY00,1980-02-07,115.72,117.87,115.22,116.28,0.0,0.0,0.00483926719668,0.00482759558274
1980-02-08,1980-02-08,1980-02-08,ESY00,1980-02-08,116.28,118.66,115.72,117.95,0.0,0.0,0.0143618851049,0.014259730163
1980-02-11,1980-02-11,1980-02-11,ESY00,1980-02-11,117.95,119.05,116.31,117.12,0.0,0.0,-0.00703688003391,-0.00706175564068
1980-02-12,1980-02-12,1980-02-12,ESY00,1980-02-12,117.12,118.41,115.75,117.9,0.0,0.0,0.00665983606557,0.00663775733032
1980-02-13,1980-02-13,1980-02-13,ESY00,1980-02-13,117.9,120.22,117.57,118.44,0.0,0.0,0.00458015267176,0.00456969569007
1980-02-14,1980-02-14,1980-02-14,ESY00,1980-02-14,118.44,119.3,116.04,116.72,0.0,0.0,-0.0145221209051,-0.0146285990189
1980-02-15,1980-02-15,1980-02-15,ESY00,1980-02-15,116.7,116.7,114.12,115.41,0.0,0.0,-0.0112234407128,-0.0112868987822
1980-02-19,1980-02-19,1980-02-19,ESY00,1980-02-19,115.41,115.67,113.35,114.6,0.0,0.0,-0.00701845593969,-0.00704320115167
